dp_id,dp_name,dp_latitude,dp_longitude,dp_address,dp_phone,dp_category,mt_id,mt_name,mt_latitude,mt_longitude,mt_address,mt_phone,mt_category,label
79563923,齐记麻辣香锅,31.94409,118.788758,江宁开发区胜太西路学府工业园内166号,15077837671,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
83527736,(牛家村)麻辣香锅,31.94322,118.788979,胜太西路166号前进工业园内,17701597377,美食 快餐简餐,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
90376183,虎妞麻辣香锅,31.944638,118.785172,秣陵街道将军大道9号托乐嘉花园西3幢265室 江宁开发区,18101599155,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
95375741,辣道坊麻辣香锅,31.9437,118.78846,开发区胜太西路166号前进工业园学府内E-07,18005191778,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
114565036,口口香麻辣香锅,31.943752,118.788453,胜太西路166号,18325868776,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
124205045,传奇麻辣香锅,31.943161,118.785019,将军大道9号托乐嘉花园苏果负一楼乐尚明珠购物中-1F14,18751963622,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
125243222,麻辣香锅,31.941628,118.788075,将军大道南京航空航天大学内,15945533582,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
129423285,巴山记麻辣香锅,31.94493,118.787623,秣陵街道胜太西路166号前进工业园内后街A17,18066031588,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
1277850745,饿狼麻辣香锅,31.94387,118.7888,秣陵街道胜太西路166号前进工业园大市场E07,17372259007,美食 干锅/香锅,856761,三碗饭麻辣香锅,31.944498,118.785238,南京市江宁区将军大道9号托乐嘉小商铺01幢202室,18512551925,美食 麻辣香锅,0
9303293,小爽酸菜鱼,31.94329,118.788989,南航后街锦江之星背面巷内 南航北门,13813890197,美食 酸菜鱼/水煮鱼,857325,篱笆小镇酸菜鱼（太平农贸店）,31.937706,118.802659,南京市江宁开发区太平农贸市场,18021392798,美食 酸菜鱼/水煮鱼,0
99903936,篱笆小镇酸菜鱼,31.937706,118.802659,江宁开发区太平农贸市场,18021392798,美食 酸菜鱼/水煮鱼,857325,篱笆小镇酸菜鱼（太平农贸店）,31.937706,118.802659,南京市江宁开发区太平农贸市场,18021392798,美食 酸菜鱼/水煮鱼,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,9246639,烧烤研究所（江宁店）,31.94898,118.820766,江苏省南京市江宁区双龙大道1207号,17302547953,美食 烧烤,0
21254576,文云黄焖鸡米饭,31.933361,118.803852,通淮街279号 开发区交警中队斜对面,13851737495;18021516363,美食 黄焖鸡,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,1
27023613,泉味源黄焖鸡米饭,31.92892,118.79972,静淮街喜樾广场1-30,18168061908,美食 黄焖鸡,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,0
48585744,陶福记黄焖鸡米饭,31.940139,118.800994,托乐嘉商业街148号,15850673224,美食 快餐简餐,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,0
83505232,泉味源黄焖鸡米饭,31.943191,118.798636,胜太西路太平花苑北区底商,18551630028,美食 黄焖鸡,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,0
105865319,胡红华黄焖鸡米饭,31.943286,118.79982,胜太西路-顺翔东街59-14号,18912953376,美食 黄焖鸡,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,0
124406955,李记黄焖鸡米饭,31.937173,118.802088,邓家巷景泰药店对面,15151832574,美食 黄焖鸡,865856,文云黄焖鸡米饭,31.933404,118.803795,南京市江宁开发区通淮街279号,13851737495,美食 黄焖鸡米饭,0
4741651,新沙县小吃黄焖鸡米饭,31.94413,118.82324,胜太东路99旅馆旁,13151838591;15005167335,美食 其他美食,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
23100650,雷迪黄焖鸡米饭,31.942077,118.823253,同曦鸣城步行街104A号,18537459958,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
23425278,味馋黄焖鸡米饭,31.941998,118.821155,双龙大道与胜太东路交叉口往南200米苏宁电器路对面 双龙大道1306号,18351950212,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
24270439,老友记黄焖鸡米饭,31.9447,118.82314,同曦鸣城步行街29号,,美食 鲁菜,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
24644837,聚满堂黄焖鸡米饭,31.94784,118.82235,桥上元大街88号金王府商业街1层,15895900039,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
24985903,黄焖鸡米饭,31.9444,118.817,秣陵街道胜太路88-6号，瑞都商场往西200米 旺宇烟酒批发旁,13042525071,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
27167360,贾记黄焖鸡米饭,31.945255,118.815946,挹淮街9号 胜太路南京银行向北20米,18360866440;13337820144,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
32301390,彭德楷黄焖鸡米饭,31.942145,118.823292,同曦鸣城步行街内 艺术家园西门斜对面,15159168073,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
38328027,黄焖鸡米饭,31.946006,118.822655,严柳街与胜太东路交叉口北150米,15005167335,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
65591730,脆皮鸡米饭,31.941291,118.823039,秣陵街道池田路1号湖东公寓11-2幢31-1,18512503949,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
65699031,黄焖鸡米饭,31.944354,118.821466,秣陵街道双龙大道1314号君铂大厦2幢101室,15005167335,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,1
76925450,游资游味黄焖鸡米饭,31.944328,118.822259,同曦假日百货美淘美食负一楼,,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
90090268,过桥米线黄焖鸡米饭,31.941479,118.822731,同曦鸣城步行街百家湖中学旁,15850666846,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
90275165,子田镇江锅盖面黄焖鸡米饭,31.941787,118.823077,同曦步行街武汉热干面对面,,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
91692354,隔壁老王黄焖鸡米饭,31.944412,118.82221,江宁开发区同曦假日百货负一楼C区3号,13665176332,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
92237114,黄焖鸡米饭,31.94206,118.82304,同曦鸣城步行街d8栋105,18051968973,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
92657013,666黄焖鸡米饭,31.940338,118.823066,秣陵街道池田路1号湖东公寓11-2幢32,18351997680,美食 快餐简餐,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
93507162,黄焖鸡米饭,31.947853,118.822425,秣陵街道双龙大道1251号双龙苑商业幢103室,18013937607,美食 黄焖鸡,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,866727,黄焖鸡米饭（胜太路店）,31.94586,118.822683,南京市江宁区秣陵街道双龙大道1314号悦恒君铂2幢101室,15005167335,美食 黄焖鸡米饭,0
56538563,小胡子烧烤,31.947572,118.822722,金王府商业街B栋1-17室,18013809029,美食 烧烤,866802,小胡子烧烤（金王府店）,31.947656,118.822608,南京市江宁区上元大街88号金王府商业街B幢17室,18013809029,美食 烧烤,1
110446842,菜小乖,31.937958,118.802289,江宁开发区太平农贸市场内,62471067,美食 水果生鲜,9276813,菜小姑（侯家桥市场店）,31.938725,118.808316,南京市秦淮区侯家桥集贸市场47商铺,13813911905,生鲜果蔬,0
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,9282395,从孝排档（胜太路店）,31.94401,118.810831,南京市江宁区秣陵街道胜太路38号3幢13室,2552073770,美食 农家菜/家常菜,0
4553241,光头烧烤,31.943861,118.788426,胜太西路南航后街 近南航江宁校区,17798527001,美食 融合烤肉,894574,光头烧烤（南航后街店）,31.943939,118.788353,南京市江宁开发区胜太西路大市场内D1号门面,17798527001,美食 烧烤,1
19411838,南航后街烧烤,31.943933,118.788389,秣陵街道胜太西路166号学府工业园D02,15651669538,美食 烧烤,894574,光头烧烤（南航后街店）,31.943939,118.788353,南京市江宁开发区胜太西路大市场内D1号门面,17798527001,美食 烧烤,0
45669947,领头羊烧烤,31.943927,118.78887,胜太西路166号学府工业园内D-07-01,18252095449,美食 融合烤肉,894574,光头烧烤（南航后街店）,31.943939,118.788353,南京市江宁开发区胜太西路大市场内D1号门面,17798527001,美食 烧烤,0
23646292,阿香米线,31.932058,118.819871,双龙大道江宁金鹰购物中心B2层TB2-13,69952055,美食 小吃,910280,阿香米线(南京江宁金鹰餐厅),31.93202,118.820849,南京市江宁区双龙大道金鹰国际购物中心B2层TB2-13,025-69952055,美食 米粉/米线,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,910280,阿香米线(南京江宁金鹰餐厅),31.93202,118.820849,南京市江宁区双龙大道金鹰国际购物中心B2层TB2-13,025-69952055,美食 米粉/米线,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,9314062,如风无忌·火锅米线（江宁金鹰店）,31.931655,118.820356,南京市江宁经济技术开发区双龙大道1688号,13407040740,美食 米粉/米线,0
66043423,张无忌火锅米线,31.93178,118.81706,双龙大道,18168029497,美食 米线,9314062,如风无忌·火锅米线（江宁金鹰店）,31.931655,118.820356,南京市江宁经济技术开发区双龙大道1688号,13407040740,美食 米粉/米线,0
67662239,张无忌火锅米线,31.931906,118.819659,百家湖金鹰购物广场负二楼亚惠美食公园内,18168029497,美食 小吃,9314062,如风无忌·火锅米线（江宁金鹰店）,31.931655,118.820356,南京市江宁经济技术开发区双龙大道1688号,13407040740,美食 米粉/米线,0
92287824,如风无忌火锅米线,31.94411,118.821803,双龙大道1347号同曦假日百货负一楼,13913047814,美食 米线,9314062,如风无忌·火锅米线（江宁金鹰店）,31.931655,118.820356,南京市江宁经济技术开发区双龙大道1688号,13407040740,美食 米粉/米线,0
45508441,海姐菜饼,31.93716,118.80222,通淮街太平农贸市场,15365031009,美食 小吃,934286,海姐菜饼早点,31.937217,118.8022,南京市江宁开发区太平农贸市场,15365031009,美食 烧饼/馅饼,1
22426928,兄弟龙虾,31.944269,118.815729,胜太路88-19号 南京银行对面,18705171777;18652913034,美食 小龙虾,942354,王记兄弟龙虾·活虾现烧（江宁胜太路店）,31.94446,118.815649,南京市江宁区开发区湖滨公园YZ-4-104,13776560211,美食 小龙虾,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,942354,王记兄弟龙虾·活虾现烧（江宁胜太路店）,31.94446,118.815649,南京市江宁区开发区湖滨公园YZ-4-104,13776560211,美食 小龙虾,0
58497076,王记兄弟龙虾·炭火牛蛙,31.944257,118.815658,胜太路88-21号 湖滨公寓旁,13776560211;15601599555,美食 小龙虾,942354,王记兄弟龙虾·活虾现烧（江宁胜太路店）,31.94446,118.815649,南京市江宁区开发区湖滨公园YZ-4-104,13776560211,美食 小龙虾,1
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,942354,王记兄弟龙虾·活虾现烧（江宁胜太路店）,31.94446,118.815649,南京市江宁区开发区湖滨公园YZ-4-104,13776560211,美食 小龙虾,0
5743445,兰州拉面,31.936509,118.81563,胜太路 近同曦万尚城,13814010152,美食 黄焖鸡,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
19792816,兰州拉面,31.944293,118.823475,同曦步行街58号,18502529332;15151867724,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
21956727,瑞都,31.94435,118.81414,胜太路,,休闲娱乐 更多文化艺术,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
48239439,拉面,31.94453,118.81879,同曦步行街内,,美食 快餐简餐,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
57007650,中国兰州拉面,31.94422,118.823439,秣陵街道同曦鸣城步行街a-6-9号,18551758103,美食 其他中餐,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
58393829,清真中国兰州牛肉拉面,31.94297,118.82078,胜太路地铁站4号出口静月花园3栋105、106、107室 西悦牛排旁,18997161153;17301585556,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,1
67128433,中国兰州牛肉拉面,31.94523,118.815972,秣陵街道胜太路挹淮街7号,18502516110,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
82877058,兰州拉面,31.944018,118.81063,胜太五路与胜太路交叉口东南50米,,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
83502541,兰州拉面,31.938532,118.806169,平泰街与利源中路交叉口旁,17714187376,美食 其他中餐,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
97477084,兰州拉面,31.938413,118.806243,秣陵街道利源中路88号高尔夫国际花园1幢106室,17714187376,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
98940629,中国兰州拉面,31.944108,118.823256,同曦步行街A6-9,17372261669,美食 面馆,948366,中国兰州牛肉拉面（瑞都店）,31.943022,118.820638,湖滨静月花园3-104,17301585556,美食 其他面馆,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,956049,1点点（江宁金鹰店）,31.93202,118.820849,南京市江宁区双龙大道1688号江宁金鹰购物中心B2-038,025-52186139,甜点饮品,0
38520198,1点点,31.943697,118.822452,双龙大道1355号同曦假日百货负一层,52185846,美食 茶饮果汁,956049,1点点（江宁金鹰店）,31.93202,118.820849,南京市江宁区双龙大道1688号江宁金鹰购物中心B2-038,025-52186139,甜点饮品,0
57541282,一点点,31.932439,118.820316,秣陵街道双龙大道金鹰负二楼 鲜果吧对面,52186139,美食 茶饮果汁,956049,1点点（江宁金鹰店）,31.93202,118.820849,南京市江宁区双龙大道1688号江宁金鹰购物中心B2-038,025-52186139,甜点饮品,1
79586801,1点点,31.944202,118.822062,胜太东路8号同曦万尚城负一楼,52185846,美食 茶饮果汁,956049,1点点（江宁金鹰店）,31.93202,118.820849,南京市江宁区双龙大道1688号江宁金鹰购物中心B2-038,025-52186139,甜点饮品,0
62617023,俞氏豆腐脑,31.937863,118.802816,太平农贸市场,15251779501,美食 小吃快餐,959728,俞氏豆腐脑（早点）,31.937443,118.802694,南京市江宁开发区太平农贸市场,15251779501;13814128878,美食 其他小吃,1
48237309,牛哥的凉皮铺,31.94633,118.82534,胜太东路胜利一村157号楼旁,,美食 快餐简餐,960425,牛哥的凉皮铺（同曦鸣城店）,31.943268,118.822005,江宁区双龙大道1347号负一楼连廊,18014497630,美食 凉皮,0
57029171,牛哥的凉皮铺,31.943258,118.821956,双龙大道同曦假期百货负一楼,15295504258,美食 快餐简餐,960425,牛哥的凉皮铺（同曦鸣城店）,31.943268,118.822005,江宁区双龙大道1347号负一楼连廊,18014497630,美食 凉皮,0
79217016,牛哥的凉皮铺,31.932649,118.820483,双龙大道金鹰天地广场负二楼,18344666476,美食 快餐简餐,960425,牛哥的凉皮铺（同曦鸣城店）,31.943268,118.822005,江宁区双龙大道1347号负一楼连廊,18014497630,美食 凉皮,0
13861643,黄焖鸡,31.94444,118.7871,胜太西路 近将军大道,13770304606,美食 快餐简餐,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
15102697,正宗黄焖鸡米饭,31.943804,118.78833,胜太西路166号南航后街大市场d5,18051981919,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
19217034,荣福居黄焖鸡米饭,31.943741,118.78837,胜太路168号胜太路大市场内C2,15895833441,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
19826576,彭德楷黄焖鸡米饭,31.943813,118.785838,将军大道托乐嘉蜀烩冒菜旁,15951932112,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
43931697,彭德楷黄焖鸡米饭,31.943653,118.785471,将军大道托乐嘉社区,13776546212,美食 快餐简餐,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
66422199,杨铭宇黄焖鸡米饭,31.944457,118.785482,秣陵街道将军大道9号托乐嘉花园西2栋129号 托乐嘉商业街老成都面馆旁边汗蒸馆对面,13914857552;15077827225,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,1
83505232,泉味源黄焖鸡米饭,31.943191,118.798636,胜太西路太平花苑北区底商,18551630028,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
105865319,胡红华黄焖鸡米饭,31.943286,118.79982,胜太西路-顺翔东街59-14号,18912953376,美食 黄焖鸡,966997,杨铭宇黄焖鸡米饭（托乐嘉店）,31.94433,118.785468,托乐嘉商业街老成都面馆旁边直走汗蒸馆对面,18351932397,美食,0
4499733,百家湖,31.941225,118.811775,双龙大道1680号,,景点 自然风光,9358635,1点点（百家湖1912店）,31.93046,118.81844,南京市江宁区双龙大道1680号百家湖1912街区6号楼一层107商铺,025-92013181,甜点饮品,0
50602412,百家湖,31.930852,118.818209,江宁开发区百家湖1912街区7号楼,52397277;52397967,休闲娱乐 按摩/足疗,9358635,1点点（百家湖1912店）,31.93046,118.81844,南京市江宁区双龙大道1680号百家湖1912街区6号楼一层107商铺,025-92013181,甜点饮品,0
57541282,一点点,31.932439,118.820316,秣陵街道双龙大道金鹰负二楼 鲜果吧对面,52186139,美食 茶饮果汁,9358635,1点点（百家湖1912店）,31.93046,118.81844,南京市江宁区双龙大道1680号百家湖1912街区6号楼一层107商铺,025-92013181,甜点饮品,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,9359047,味之园云南米线（江宁弘阳店）,31.944333,118.819971,南京市江宁区秣陵街道双龙大道1222号弘阳全生活家居广场A区B2层B2027、B2028。,15950908532,美食 米粉/米线,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,9359121,8八分煲煲仔饭（江宁弘阳店）,31.943887,118.820271,南京市江宁区秣陵街道双龙大道1222号弘阳全生活家居广场负二层2027-2028,15950908532,美食 煲仔饭,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,9360932,春阳茶事（江宁金鹰店）,31.932217,118.820839,双龙大道1688号金鹰B1层1142-AB1-00200,15361350115,甜点饮品,0
22577452,一品海鲜烧烤,31.947335,118.822671,秣陵街道上元大街88号金王府商业街B1区-3号,19825052900,美食 烧烤,9367157,起点•海鲜烧烤（同曦店）,31.943131,118.823377,南京市江宁区秣陵街道胜太东路同曦街A-2幢61室,13814238835,美食 烧烤,0
126088312,桃花岛海鲜烧烤,31.944268,118.815784,胜太路88-18号 南京银行对面,18705171777,美食 融合烤肉,9367157,起点•海鲜烧烤（同曦店）,31.943131,118.823377,南京市江宁区秣陵街道胜太东路同曦街A-2幢61室,13814238835,美食 烧烤,0
24258063,枫堂里餐厅,31.932248,118.819846,双龙大道1688号江宁金鹰全生活中心B2层 百家湖地铁站,85678960;18552391110,美食 韩国料理,997089,枫堂里（江宁金鹰店）,31.932571,118.820253,南京市江宁区双龙大道1680号江宁金鹰负二层,2585678960,美食 石锅拌饭/铁板饭/板烧饭,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,997089,枫堂里（江宁金鹰店）,31.932571,118.820253,南京市江宁区双龙大道1680号江宁金鹰负二层,2585678960,美食 石锅拌饭/铁板饭/板烧饭,0
5463694,0,31.94472,118.785768,托乐嘉菜市场 近紫燕百味鸡,15715162458,美食 小吃,9403617,久久丫鸭脖（南京托米时尚街店）,31.943377,118.785196,南京市江宁区秣陵街道将军大道9号托米时尚街区B1层西区09-1,13854194841,美食 卤味类小吃,0
68254548,徐州特色煎饼,31.937045,118.802451,百家湖通淮街32号 太平花苑南区旁,15205198236,美食 快餐简餐,9419749,徐州特色煎饼,31.936978,118.802566,南京市江宁区秣陵街道通淮街太平邻里B幢门面房7号,13409820619,美食 煎饼果子/卷饼/手抓饼,1
102293403,煎饼,31.937928,118.802528,太平农贸市场,13182827590,美食 快餐简餐,9419749,徐州特色煎饼,31.936978,118.802566,南京市江宁区秣陵街道通淮街太平邻里B幢门面房7号,13409820619,美食 煎饼果子/卷饼/手抓饼,0
50323837,好味道菜馆,31.943767,118.788033,胜太西路168号,13921437052,美食 快餐简餐,1039507,好味道菜馆,31.943767,118.788033,胜太西路168号,13921437052,美食 川菜,1
79908434,农味土菜馆,31.943484,118.802798,百家湖通淮街木香阁 胜太西路地铁站西,52105442,美食 苏北土菜,1039507,好味道菜馆,31.943767,118.788033,胜太西路168号,13921437052,美食 川菜,0
130660987,正味土菜馆,31.937547,118.801791,邓家巷10号,18951637148,美食 苏北土菜,1039507,好味道菜馆,31.943767,118.788033,胜太西路168号,13921437052,美食 川菜,0
5719639,零食工坊,31.938396,118.8063,利源中路188号,18914496745,美食 更多食品保健,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
13671143,零食工坊,31.943032,118.785529,将军大道9号205,4008129099,美食 小吃,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
16389184,零食工坊国际连锁,31.931225,118.808039,利源中路188号,,美食 熟食熏酱,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
77460383,零食工坊,31.937995,118.794583,航空航天大学江宁校区东区,13376066622,美食 零食,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
79642630,零食工坊,31.943167,118.788119,胜太西路168号1幢,15951727009,美食 更多食品保健,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
83475051,零食工坊,31.937828,118.794757,航天航空大学A19,13913390639,美食 零食,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
126024154,零食,31.937426,118.803074,太平花苑菜市场,,美食 零食,1041531,零食工坊（竹路店）,31.935246,118.795493,东山街道竹山路422-1号35#楼-110一层,025-52184996,超市便利,0
9303277,勇华鸭血粉丝汤第二连锁店,31.944062,118.82341,同曦鸣城步行街a-6栋17号,,美食 快餐简餐,1042486,勇华鸭血粉丝,31.944027,118.822235,同曦步行街A6栋17号,18114464550,美食 鸭血粉丝汤,1
17376612,金原鸭血粉丝,31.943834,118.823287,同曦街29号,,美食 快餐简餐,1042486,勇华鸭血粉丝,31.944027,118.822235,同曦步行街A6栋17号,18114464550,美食 鸭血粉丝汤,0
17626832,回味鸭血粉丝汤,31.943469,118.82251,双龙大道1351号-1F-001,52737855,美食 快餐简餐,1042486,勇华鸭血粉丝,31.944027,118.822235,同曦步行街A6栋17号,18114464550,美食 鸭血粉丝汤,0
