id,province,city,district,name,score,comment_number,month_sales,avg_price,category,image,delivery_time,delivery_tip,delivery_type,min_price,shipping_fee,phone,address,lat,lng,hours,discounts,tip,recommend,trade_area,buz_code,is_online,menu_categories
477766,江苏省,南京市,江宁区,安徽胖子土菜馆,4.6,69.0,月售216,,美食 其他地方菜,http://p1.meituan.net/waimaipoi/06d72a798805bbf720e5cbcf947d37a6349182.jpg,51分钟,,0.0,起送 ¥60,配送 ¥6,18168060880,南京市江宁开发区同曦胜太农贸市场内,31.94391,118.823305,10:00-23:55,,预定餐请于10：30之前，这样可以保证送餐速度。,“他们家的水果是好吃的”,胜太路,0.0,True,热销;米饭;盆菜;炒菜;冷盘;干锅菜品;家常汤类;酒水饮料
492819,江苏省,南京市,江宁区,湖滨小院农家菜,0.0,8.0,月售7,,美食 农家菜/家常菜,http://p1.meituan.net/waimaipoi/1ae432324d173c7aa1b51df7bd54978c332690.jpg,45分钟,,0.0,起送 ¥20,免配送费,02552109758,南京江宁开发区湖滨公寓D-24-104AB,31.94237,118.81206,"10:30-13:30,16:00-21:00",,春节休息:2月6日一2月13日,“盐水鹅推荐”;点评高分店铺,胜太路,0.0,True,特别推荐;精品小炒;冷菜;点心主食;酒水/饮料
496940,江苏省,南京市,江宁区,农家一碗香菜馆,4.7,2911.0,月售1075,人均 ¥22,美食 盖浇饭,http://p1.meituan.net/waimaipoi/593fa8a5b2bfde302a38a432fe97b08d342361.jpg,40分钟,由美团快送提供配送服务,0.0,起送 ¥15,夜间配送 ¥5.99,18168040074;18762403632,南京市江宁开发区太平农贸市场,31.937168,118.802223,"00:00-03:20,10:20-15:00,16:30-23:59",满30减2;满50减3;满80减5;满100减7;满150减9;折扣商品7.5折起;满60元赠送饮料,既来之则安之。感谢各位的大力支持！感谢你们的光顾！😊👍给些评论吧！😜本店新增品种，欢迎品尝.😄 😊方便与人，方便于己！。谢谢！雨天希望大家多多理解外卖配送员！18168040074,“品相好，口感美味”,百家湖,0.0,False,热销;特色盖浇饭;美团优惠套餐限时抢;特色炒饭类;特色炒面类;特色炒河粉;特色砂锅类;特色龙虾海鲜烧菜;家常小炒另点米饭;大众凉菜类;花式汤类;米饭;酒水饮料类;新菜推荐
499232,江苏省,南京市,雨花台区,食古论今（同曦假日百货店）,3.7,317.0,月售331,人均 ¥33,美食 西北菜,http://p1.meituan.net/waimaipoi/325b4acd2ef5fb85c39d2b2e207951b7320612.png,30分钟,,0.0,起送 ¥20,配送 ¥3,025-52103323;13951866601,南京市江宁经济技术开发区双龙大道1347号同曦大厦,31.943608,118.821981,10:30-20:40,,更受南京人欢迎的地道陕味，手工更健康！品质外卖只为您！,"“烤的香香的,鱼的口感很不错”;点评高分店铺",胜太路,0.0,True,热销;折扣;进店必买;优惠套餐;新品推荐;特色热菜;烧烤特惠/牛羊肉;纯手工面食;美味鱼虾;主食点心;精美汤羹;自制特饮;饮料酒水;外卖承诺
9793166,江苏省,南京市,江宁区,花满心鲜花店,0.0,3.0,月售5,,浪漫鲜花,http://p0.meituan.net/business/0b359d559f4bb88964f369341bbba4f8580466.png,2小时,,0.0,起送 ¥0,免配送费,13399310427;13310388645,南京市江宁区胜太路99号1号楼3楼（江宁开发区）（瑞都购物广场旁）,31.944614,118.818404,00:00-23:59,满38减8;满50减12;满100减24;满200减48;本店新用户立减3元;折扣商品4折起;领6元券;领9元券;实际支付80元返3元商家代金券;满50元赠送【精美贺卡一张】需要备注,【全城闪送：平日1-2小时送达，第三方配送没有物流信息，请勿担心和催单】节日只保证当天送到，昆明新鲜花材品牌老店，请务必留买家电话，21点后配送需联系客服确认后下单！ 联系方式1：13392431097 联系方式2：13316840853,“质量很好，包装精致”,,1.0,True,折扣;生日祝福;90分钟左右送达;浪漫惊喜店长推荐;向日葵;百合康乃馨专区;蓝色妖姬;11枝玫瑰专区;19枝玫瑰专区;33枝玫瑰专区;52枝玫瑰专区;99枝玫瑰专区;立减3元免配送费;手提花篮抱抱桶;ins精美花束;大师款;满天星;开业花篮;居家鲜花;下单必看
504002,江苏省,南京市,江宁区,古桥酸菜鱼,0.0,19.0,月售5,,美食 酸菜鱼/水煮鱼,http://p1.meituan.net/waimaipoi/67c7878c7d02d759a2fec0ae1f90a703400620.jpg,44分钟,,0.0,起送 ¥20,免配送费,13813389443,南京市雨花台区铁心桥街道春江佳园01号D40号门面房,31.948353,118.812546,09:00-22:00,,欢迎光临，很高兴为您服务~,,铁心桥/三江学院,0.0,True,古桥特色酸菜鱼;家常小炒;冷菜;另加米饭;特色龙虾;套餐;红烧菜;汤类;饮料;酒水;另加
8895790,江苏省,南京市,江宁区,白玉兰酒店,0.0,1.0,月售1,,美食 川菜,http://p0.meituan.net/waimaipoi/3aaf2b3186b63b3623469f064408cf9024755.jpg,30分钟,,,起送 ¥20,免配送费,15850570496,南京市江宁经济技术开发区胜太西路162号,31.943167,118.7889,07:00-21:00,配送费立减4元,,,,,True,午晚套餐;早餐;炒菜;咖啡
525409,江苏省,南京市,江宁区,回味鸭血粉丝汤(胜太路店),4.5,408.0,月售1333,人均 ¥17,美食 鸭血粉丝汤,http://p0.meituan.net/waimaipoi/6e6dad54034c32b43849eb8ba58e5395119912.png,30分钟,,0.0,起送 ¥10,配送 ¥0.5,02552125759,南京市江宁区双龙大道1347号假日百货B1层A043号(江宁开发区),31.944103,118.822059,10:00-20:30,,需要辣油醋包请备注，谢谢！,“南京的鸭血粉丝很有名”,胜太路,0.0,True,热销;折扣;折扣套餐;爆款　　粉丝汤;热销　　鲜汤包;甄选套饭;秘制面条;小吃炸串;夏日凉饮;任性加料;南京　　伴手礼
539598,江苏省,南京市,江宁区,Misite烘焙面包（生日蛋糕面包）,4.6,381.0,月售596,人均 ¥28,美食,http://p1.meituan.net/waimaipoi/23d94486b3882b8eb6101aa251bbd45030720.jpg,41分钟,,0.0,起送 ¥20,配送 ¥0.5,025-52793578,江宁开发区胜太西路166号前进工业园内A-04,31.943833,118.788341,10:00-22:50,,欢迎光临，很高兴为您服务~,江宁区生日蛋糕回头率第4名,将军山,0.0,True,热销;折扣;特价冲量网红蛋糕;安佳动物奶油盒子蛋糕;今日特惠;现烤面包;现烤吐司;爆款网红蛋糕;生日蛋糕;水果蛋糕;水果巧克力蛋糕;卡通蛋糕;情侣蛋糕;抹茶蛋糕;足球.巴比娃.加高款;多层蛋糕;寿仙父亲节蛋糕;进口安佳动物奶蛋糕类;慕斯切块布丁干点;甜品.饮品.系列;扛饿套餐;特价中秋月饼~礼盒
8945327,江苏省,南京市,江宁区,烟熏火烤烧烤店（托乐嘉店）,4.9,326.0,月售1038,人均 ¥22,美食 烤串,http://p0.meituan.net/waimaipoi/ab5f5840ad13d8bbf8b3c620229ff6ed99480.jpg,48分钟,,,起送 ¥60,配送 ¥4.9,18136045456,南京市江宁区秣陵街道将军大道9号托乐嘉花园西03幢272,31.94473,118.785514,"00:00-02:00,15:00-23:59",,工商审批店铺开业，全面消毒安全，菜品新鲜，新老顾客放心下单。疫情期间，注意防护！任何问题请与我们联系。18136045456,江宁区烤串口碑第9名,,0.0,False,热销;折扣;进店必买;🔥【收藏福利】🔥;「草原」内蒙牛羊;「肉肉」无肉不欢;「菜菜」素然起敬;「海鲜」海鲜盛宴;「小串」铭门小串;❤️免费送免费送❤️;「口味必选」;「饮料」干了这杯
8481479,江苏省,南京市,江宁区,尚一汤（景枫店）,4.8,352.0,月售509,人均 ¥57,美食 粤菜,http://p0.meituan.net/business/2eb855e79b9a07178bc8bd90a5ce604f145171.png,30分钟,,,起送 ¥20,免配送费,025-86155721;025-86155723;13915616403,双龙大道1698号景枫KINGMO F406F407铺位（江宁开发区）,31.93046,118.820586,10:00-21:00,满55减7;满90减17;满169减32;配送费立减3元;折扣商品5.73折起,,"“先喝汤再吃肉,清爽可口,营养健康”;点评高分店铺",百家湖,,True,热销;折扣;一人套餐;炒饭炒粉;炖汤;粤菜;辣的;蔬菜;餐具
8959507,江苏省,南京市,江宁区,小胖子功夫鲍汁排骨饭（万尚城店）,4.8,244.0,月售564,人均 ¥23,美食 排骨米饭,http://p1.meituan.net/waimaipoi/68be1e1cae2103626a2696974be22eb416479.jpg,30分钟,,,起送 ¥20,免配送费,13921444677,江苏省南京市江宁区双龙大道1531号万尚城负一层WB112商铺,31.943571,118.822351,10:30-20:20,满25减2;满35减4;满55减8;配送费立减3元;本店新用户立减2元;折扣商品7.82折起,,,,,True,热销;组合套餐;单品主食;单点小吃;特色饮品
590772,江苏省,南京市,江宁区,领头羊烧烤,4.6,130.0,月售67,,美食 烤串,http://p0.meituan.net/waimaipoi/ffa56c2cf4f6d0776dc539534c41e95c53133.jpg,35分钟,,0.0,起送 ¥20,夜间配送 ¥3,18005191778,胜太西路166号学府工业园内D-07-01,31.943369,118.788617,"00:00-03:00,16:20-23:59",,专业烧烤十余载，纯正手工制作，传统烤法，还原原始味道。,,胜太路,0.0,True,热销;折扣;进店必买;口味;肉类;蔬菜类;鱼类🐟;海鲜;凉拌;酒水饮料（单点不送）;主食类
591687,江苏省,南京市,江宁区,韩式石锅拌饭(同曦店),4.5,1434.0,月售2019,人均 ¥18,美食 石锅拌饭/铁板饭/板烧饭,http://p1.meituan.net/waimaipoi/f86381339c1535af8a0bab5f5904cfaa374935.jpg,37分钟,,0.0,起送 ¥20,配送 ¥0.5,15380436945,南京市江宁开发区胜太东路8号同曦公寓6幢6幢108室,31.942192,118.823249,09:00-23:59,"新客爆品专享4.9元特价商品;新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满22减13;满43减18;满60减26;满85减34;满128减42;折扣商品4.42折起;下单即赠仲景香菇酱",各位小主，不点主食，单点饮料不外送谢谢理解。,江宁区石锅拌饭回头率榜第3名,同曦/瑞都商业圈,0.0,True,热销;折扣;韩式石锅拌饭;石锅拌饭石锅汤套餐;店长推荐;石锅炖汤;点心单点不送;饮料单点不送
8487344,江苏省,南京市,江宁区,筋牛座•带筋牛肉香锅（景枫店）,0.0,24.0,月售8,,美食 麻辣香锅,http://p0.meituan.net/waimaipoi/d36d44c3d71485c5535b638bb164890436182.jpg,31分钟,,,起送 ¥20,免配送费,18951998175,南京市江宁区秣陵街道双龙大道1698号南京景枫购物中心F417-2,31.930184,118.819223,10:00-21:00,满25减5;满35减10;满55减15;满85减18;配送费立减4元;折扣商品3.3折起,,,百家湖,,True,下单必看
596574,江苏省,南京市,江宁区,南航后街烧烤,0.0,335.0,月售7,,美食 烧烤,http://p0.meituan.net/waimaipoi/a950ebb520a4dc105f4a49771a990782360372.jpg,44分钟,由 商家 提供配送服务,0.0,起送 ¥30,配送 ¥4,15651669538,南京市江宁区秣陵街道胜太西路166号学府工业园D02,31.944196,118.789095,"00:00-17:00,17:00-23:59",,欢迎光临，很高兴为您服务~,"“羊肉串很好吃,价格不贵”",开发区,0.0,False,热销;烤肉类;素菜;冷盘;口味;饮料类;酒类;餐盒
8989947,江苏省,南京市,秦淮区,菜农哥（卡子门大街店）,0.0,0.0,月售0,,生鲜果蔬,http://p0.meituan.net/waimaipoi/2bd4b62bac8e30a2db50dcf221d86d7320037.jpg,30分钟,,0.0,起送 ¥20,配送 ¥2,15579109598,南京市秦淮区卡子门大街99号,31.94793,118.816886,14:00-15:00,,欢迎光临，很高兴为您服务~,,,1.0,False,1元专区;半成品菜;新鲜蔬菜;新鲜水果;龙虾专区;鲜肉蛋禽;水产海鲜;豆制食品;夏日酷饮;火锅专区;火锅套餐;面食糕点;泡菜腐乳;米面油粮;厨房调味
603693,江苏省,南京市,江宁区,邱家手工水饺,0.0,284.0,月售0,,美食 饺子,http://p1.meituan.net/waimaipoi/0c20051c384c53b9304f6e90bcf01f2c213762.jpg,44分钟,,0.0,起送 ¥20,配送 ¥5,13505157660;19850435353,南京市建邺区虹苑新寓五村12幢104室,31.928918,118.819561,08:00-23:59,,,“每一口都是满口汁水满口清香”,应天大街/文体路,0.0,True,热销;酱料自选;成品水饺;速冻饺子
621773,江苏省,南京市,江宁区,农家大排档,4.6,532.0,月售543,人均 ¥34,美食 川菜,http://p1.meituan.net/waimaipoi/eda19f798cac2dd9b1512c80a102034c281004.jpg,37分钟,,0.0,起送 ¥20,免配送费,13376060971,南京市江宁开发区太平农贸市场,31.937391,118.801712,"00:00-00:59,10:00-14:30,17:00-23:59",满30减8;满50减10;满65减12;满80减15;满150减20;折扣商品8.08折起;满35元赠送250ml冰红茶,欢迎观临农家大排档，所有图片尽供参考，以实物为准，小主们千万不要忘了点米饭哟,“口味非常赞，包装严密”,百家湖,0.0,True,热销;折扣;进店必买;米饭炒饭;盖浇饭;🔥进店必点🔥;🌟精美小炒🌟;套餐;✨盆盆菜✨;💛特色烧菜💛;💫美味干锅💫;💗营养汤羹💗;🎈可口汤煲🎈;🥗爽口凉菜🥗;🍻酒水饮料🍻;龙虾;🎉优惠套餐限时抢
9019892,江苏省,南京市,江宁区,ZAKUZAKU x FOOM（景枫KINGMO店）,4.8,101.0,月售226,人均 ¥55,美食,http://p1.meituan.net/waimaipoi/a30ac8f020c0a252c02612824581f92c4539.jpg,41分钟,,0.0,起送 ¥20,配送 ¥5,18118809945,景枫KINGMO负一楼,31.929918,118.820196,10:00-21:00,,欢迎光临，很高兴为您服务~,,,0.0,True,热销;折扣;咖啡特惠;泡芙;北海道冰淇淋;FOOM咖啡;OATLY燕麦奶系列;瓶装特饮;期间限定;奶盖水果茶;茶饮;公告
637962,江苏省,南京市,江宁区,海力士海鲜工坊,4.7,39.0,月售167,人均 ¥41,美食 海鲜,http://p0.meituan.net/business/ffbf8e8de680ade226af665641dc67f8232487.png,30分钟,,1.0,起送 ¥20,免配送费,18018037518,南京市江宁经济技术开发区天元西路58号凤凰港6幢101,31.933099,118.819544,"10:00-14:00,16:00-21:00",配送费立减2元;折扣商品2.14折起;实际支付100元返10元商家代金券,欢迎光临，很高兴为您服务~,“推荐小炒扇贝”;点评高分店铺,百家湖,0.0,True,折扣;招牌必点👍👍;开胃前菜;亲慎用差评哦联系商家;精品热菜;不到海边吃遍海鲜;汤好喝;健康田园时蔬;主食、点心;缤纷饮品
9040177,江苏省,南京市,江宁区,赤坂亭·和牛丼饭（南京景枫店）,0.0,74.0,月售2,,美食 日本料理,http://p0.meituan.net/waimaipoi/ecdba9f9e2cbe608465945893b16e1fb7893.jpg,45分钟,,,起送 ¥20,配送 ¥1.5,02552101717;15905280472,双龙大道1689号,31.93,118.820051,10:30-21:25,满34减5;满59减16;满80减23;满120减30;满160减35;配送费立减5元;本店新用户立减2元;折扣商品6.38折起,,,,,True,折扣;点击↗☆了解门店;搭配小食;日式甜品;特色饮品;和牛到家
9069336,江苏省,南京市,江宁区,得力文具,0.0,3.0,月售1,,超市便利,http://p0.meituan.net/waimaipoi/49bd0b16d4e6715cdd04295d883917c3143360.jpg,44分钟,由 美团跑腿 提供送餐服务,0.0,起送 ¥10,配送 ¥5,15312098809,南京市江宁区秣陵街道邓家巷邻里B幢门面房东面第三间,31.937091,118.802581,07:30-20:00,,欢迎光临，很高兴为您服务~,,,1.0,True,书写工具;学习用品;记号笔;订书机;夹子;修正带;胶带;档案袋文件夹;可擦笔;画材;开学季
9076232,江苏省,南京市,江宁区,六合腰肚面（胜太路店）,4.6,272.0,月售482,人均 ¥27,美食 其他面馆,http://p0.meituan.net/waimaipoi/6f37d91c661bf4eca04ed61a5660243045256.jpg,30分钟,,1.0,起送 ¥20,免配送费,13705178918;18061227202;13705153078,江宁开发区第一城花园07-101106（胜太路61-1号）,31.945294,118.814069,08:15-21:30,"新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满20减1;满30减4;满48减9;满68减14;满99减19;本店新用户立减2元",亲爱的顾客！本店汤底采用大骨熬制，无添加剂，辣油是用菜籽油秘方熬制，绝不使用地沟油，和面条在一起煮香气四溢，为了保证品质和和口感，所有食材都采用当日新鲜的，尽请放心食用，在此感谢所有新老顾客的支持和惠顾！,“第一次吃，口感特别棒点赞”,,0.0,True,热销;进店必买;门店;六合招牌;盖浇饭;小煮面;每日特价;炒饭炒面;新品盖浇面;另加类;饮料啤酒
9076561,江苏省,南京市,江宁区,珍之味浏阳蒸菜（托乐嘉店）,4.7,927.0,月售2074,人均 ¥20,美食 湘菜,http://p1.meituan.net/waimaipoi/503d53e5550e8fb258fdb4789c15d051186368.jpg,30分钟,,,起送 ¥20,免配送费,18055917050,秣陵街道胜太西路166号胜太路大市场B6,31.943736,118.788489,10:18-21:30,满26减3;满55减11;满88减19;满128减31;满168减36;配送费立减2.5元;本店新用户立减2元;折扣商品8.35折起,,江宁区湘菜人气第5名,,,True,热销;折扣;米饭（不要忘记点哦）;套餐类;热菜类;关于份量;不接受口味备注
705282,江苏省,南京市,江宁区,芝根芝底披萨∙意面（南航店）,4.9,1428.0,月售2663,人均 ¥25,美食 意面披萨,http://p0.meituan.net/waimaipoi/592379b4943c9058516eb55931d684a137021.png,33分钟,,0.0,起送 ¥20,免配送费,02552755780;18721702513,南京市江宁秣陵街道胜太西路166号学府工业园大市场A01号,31.943896,118.788359,"00:00-01:55,09:10-23:59",,公告公告，最近我们公司对披萨盒子进行升级，9英寸的盒子加大了尺寸！所以亲们收到披萨会觉得披萨变小了！特此声明，不是披萨变小了，是我们的盒子升级啦,“榴莲味的不错”;点评高分店铺,托乐嘉,0.0,True,热销;折扣;进店必买;全国常规活动;新品上市;品牌介绍;风味意大利面;迷你铁盘小份披萨;9英寸现烤比萨;12英寸现烤比萨;意式风味小吃;风情特饮;纯香奶茶;温馨提示
707424,江苏省,南京市,江宁区,周黑鸭(江苏南京同曦店),4.9,260.0,月售787,人均 ¥29,美食 卤味类小吃,http://p0.meituan.net/waimaipoi/d2f5bcac93306e52ae99d581d2922da1154829.png,30分钟,,0.0,起送 ¥20,免配送费,15151824015;18761836705, 江苏省南京市江宁区胜太路同曦假日百货负一楼   ,31.943583,118.82198,10:00-21:30,,周黑鸭气调盒装系列，采用惰性气体加高阻隔材料，避免直接接触空气，更加健康，新鲜美味，近期公司统一更换新版外包装覆膜，如收到新旧包装，均为我司产品，感谢您对鸭鸭的支持。,,胜太路,0.0,True,热销;爆款推荐;新品上市;热卖锁鲜;真空袋装;米饭拌侣;藤椒系列;不辣系列;周小伴零食;鸭鸭保温包
9104904,江苏省,南京市,江宁区,浦街特色小吃店,3.0,22.0,月售105,,美食 包子/生煎,http://p1.meituan.net/waimaipoi/178c9d7631eba35df3d784b18bbe892d28672.jpg,30分钟,由美团快送提供配送服务,0.0,起送 ¥20,配送 ¥0.5,17305188068,通淮街103号太平邻里中心外门面28-2,31.937806,118.802793,06:00-22:00,满25减5;满35减8;满45减10;配送费立减2元,经济实惠，好吃不贵,,,0.0,True,营养粥;胡辣汤。紫菜蛋汤;大骨汤小馄饨;茶叶蛋;特色水煎包;大骨头汤面;咸菜
9107872,江苏省,南京市,江宁区,欢乐番茄鲜火锅（水杉苑店）,5.0,18.0,月售41,,美食 川渝火锅,http://p0.meituan.net/business/fed72b1b04e6e8ed3e21469098d24e7f215694.png,49分钟,,1.0,起送 ¥20,免配送费,17603690668,开发区将军中路88号翠屏国际城水杉苑2-108,31.935,118.784856,10:00-21:00,折扣商品0折起,我们开始上火锅啦！！！,,,0.0,False,折扣;进店必买;免费专区;超值套餐;秘制汤底;招牌必点;优选蔬菜;豆制品;主食小点;锅具餐具
9111517,江苏省,南京市,江宁区,悸动烧仙草（同曦店）,4.9,535.0,月售1180,人均 ¥13,甜点饮品,http://p0.meituan.net/waimaipoi/793b9a150423fea1fdfa44063d20592822598.jpg,33分钟,由美团快送提供配送服务,0.0,起送 ¥20,配送 ¥2.5,18013825305,南京市江宁区秣陵街道同曦步行街38号门面房,31.943586,118.823275,10:00-23:00,"新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满25减3;满35减6;配送费立减4元",小料单点不送，每杯限加一份,胜太路饮品口碑第4名,,0.0,True,新品上市;冬日热饮;招牌仙草;饱饱仙碗;仙气奶茶;小仙草温馨提示;忆阿华田;鲜果芝士;鲜果轻茶;臻选好料
725675,江苏省,南京市,江宁区,汉堡王(南京同曦店21355),4.7,1840.0,月售3465,人均 ¥26,美食 汉堡,http://p0.meituan.net/waimaipoi/b56f749b80b8c755aba9e6843a64d170195927.png,30分钟,,1.0,起送 ¥20,配送 ¥0.5,4008988788,江宁区胜太东路8号同曦鸣城商业中心1楼及地下1楼03033号,31.94323,118.822241,08:00-21:55,新客爆品专享1元特价商品;满25减5;满60减15;满85减30;满99减40;折扣商品4.98折起,点燃火力，龙虾火辣辣！,“好吃，赞，而且分量也够吃”;点评高分店铺,胜太路,0.0,True,折扣;天天半价工作餐;现磨咖啡;套餐汉堡;单品汉堡;甜点小吃;饮品系列;超人气组合餐;小小国王儿童餐;会员专享优惠;商品券;超值早餐优选;早餐动力麦芬;早餐加油卷;早餐暖心好粥;早餐皇堡系列;早安配暖心饮;阳光可颂堡
9117012,江苏省,南京市,江宁区,鼎味串串烧烤（托乐嘉店）,4.9,286.0,月售859,人均 ¥28,美食 烧烤,http://p0.meituan.net/business/e819d34048ea5d310dc7cda0d6383609140594.jpg,30分钟,,,起送 ¥20,免配送费,13812022179,江宁开发区胜太西路前进工业园C-5,31.94406,118.787569,"00:00-01:30,16:25-23:59",满25减5;满48减15;满78减26;满128减36;满228减48;配送费立减3元;折扣商品2.68折起,,江宁区烧烤口碑第1名,,,True,热销;折扣;【新店福利】;特别推荐;营养蔬菜;进店必点（绝味）;抖爆款小串;特色主义类;聚划算;酒水;售后贴士;辣度选择
10080140,江苏省,南京市,江宁区,淮南牛肉汤特色香酥饼,4.9,2178.0,月售4277,人均 ¥19,美食 羊汤/牛肉汤,http://p1.meituan.net/business/d189575a66d4f434ee170397529d028874995.jpg,47分钟,,0.0,起送 ¥20,配送 ¥3,18655098535,南京市江宁区秣陵街道胜太西路166号学府工业园大市场B-8,31.943829,118.788716,10:00-22:00,"新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满11减8;满26减19;满48减22;满78减27;满96减45;本店新用户立减1元;折扣商品4.8折起",,“很不错，口味，粉丝挺好的”,,,True,热销;折扣;[福]新年亏本冲销量;❤️新店跑量套餐❤️;❤️网红辣酱套餐❤️;❤️单品牛肉汤❤️;❤️招牌香酥饼❤️;❤️另加小吃❤️;❤️饮料❤️;粉丝和汤是分开的哦！;🌹用餐小技巧;❤️关于我们品牌❤️
9126133,江苏省,南京市,江宁区,巴比（包子•粥•平泰街店）,0.0,59.0,月售215,,美食 包子/生煎,http://p0.meituan.net/business/0d06853e0d27f8259a5efd497f0967df57907.jpg,31分钟,,0.0,起送 ¥20,配送 ¥2.48,18545300243,南京市江宁区秣陵街道通淮街103号太平农贸市场外21号,31.938165,118.802413,06:00-18:09,"新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",,“很好，非常喜欢”,,,True,热销;特色小吃;包子;杂粮;饮品;特色馅饼;糕团粽子
743091,江苏省,南京市,江宁区,鹿港小镇(江宁金鹰店),4.6,448.0,月售146,人均 ¥56,美食 台湾菜,http://p1.meituan.net/waimaipoi/93e816ef20b2d720e0f89abd19b1a87912670.jpg,30分钟,,1.0,起送 ¥20,配送 ¥3.5,18305163873,南京市江宁经济技术开发区双龙大道1688号江宁购物中心4层T407,31.931327,118.820534,10:30-21:30,满80减30;满168减48;折扣商品6.49折起,欢迎光临，很高兴为您服务~,"“红豆甜甜糯糯的加上绵绵的冰,好吃”",江宁金鹰,0.0,True,折扣;优选套餐;必选餐具;鹿港名菜;经典爆款;台式小范;主食点心;美味靓汤;田园时蔬;沁心甜品;特制饮品;茶点套餐
9143323,江苏省,南京市,秦淮区,鲜万家水果蔬菜,0.0,2.0,月售1,,生鲜果蔬,http://p1.meituan.net/waimaipoi/452b6b7a9ffd9aba7ec0d0e5f578757b167936.jpg,40分钟,由美团快送提供配送服务,0.0,起送 ¥20,配送 ¥5,15105174946;15850766645;18051011140,南京市秦淮区秦虹南路25-11号,31.947995,118.823595,06:00-21:00,,源于天然，关注健康，享乐生活,,,1.0,True,新鲜水果;安心蔬菜;时令新鲜叶菜;新鲜蔬菜;鲜果纯切;家禽蛋类;冷饮;放心肉类;菌菇食材;豆类制品;牛羊肉类
757433,江苏省,南京市,江宁区,怡馨阁零食生活超市（燕山板栗限时销售）,0.0,14.0,月售26,,超市便利,http://p1.meituan.net/waimaipoi/e1bcdafeb2a17c7db0115ab062109372112900.jpg,30分钟,,0.0,起送 ¥20,配送 ¥4,13451810095,南京市江宁开发区将军大道9号托乐嘉花园小商铺1幢101室,31.944797,118.785107,07:00-23:59,折扣商品7.5折起,怡馨阁超市作为托乐嘉人气最火爆的网红店！一直以品种齐全，人气爆棚著称！主打燕山板栗，现炒新疆原产地巨葵瓜子和各类炒货，批发各地冷饮，散装零食，日用百货，由于品种过于齐全，欢迎广大顾客耐心选购！会有更多惊喜！需要香严可以备注，或者电话联系！,,开发区,1.0,True,折扣;燕山板栗;饮料矿泉水;白酒啤酒红酒系列;冷饮批发;瓜子炒货坚果系列;泡面火腿肠;袋装零食系列;散称小袋装零食;薯片系列;干脆面辣条;带包装饼干面包;巧克力口香糖;槟榔;牛奶奶茶;卫生纸卫生巾;个人洗护;牙膏牙刷;洗衣粉84洗涤剂;粮油调味料小菜;毛巾日用百货;驱蚊虫蚊香全无敌;拖把笤帚日用品;厨房家用品;插线板厨房电器;五金文具百货;雨衣雨伞;鞋袜百货;凉席风扇打包带;数据线耳机
9150350,江苏省,南京市,江宁区,奥灶面馆（江宁店）,5.0,52.0,月售116,,美食 面馆,http://p0.meituan.net/business/a492a1b6cb7d91b227b461887b96898418953.jpg,30分钟,,1.0,起送 ¥20,免配送费,15296920785,南京市江宁区秣陵街道将军大道20号翠屏国际广场21幢06室（福粤楼旁）,31.935986,118.786832,"06:20-13:30,13:30-16:30,16:30-20:30",满22减3;满30减5;满50减10;满100减20;配送费立减2元;折扣商品7折起,欢迎光临，很高兴为您服务~,,,0.0,False,折扣;经典面类—🍜—;品牌合作;早餐推荐—🥟—;实惠套餐—🍱—;另加浇头—✨—;现炒盖饭—🍛—;特色炒菜—🍲—;米饭主食—🔥—
765481,江苏省,南京市,江宁区,CoCo都可(托乐嘉店),5.0,1203.0,月售1606,,甜点饮品 奶茶果汁,http://p0.meituan.net/waimaipoi/ed31c20e4fc3fb2a8ad99449354a6c3122344.jpg,30分钟,,1.0,起送 ¥25,免配送费,17361911072,将军大道9号托乐嘉花园小铺01幢172室,31.943818,118.785162,09:30-22:25,"新用户立减8元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",如您对饮品有特殊要求.一定要备注清楚哦!（温度糖度）部分校区无法配送到宿舍请谅解！感谢您的光临,南京奶茶果汁口碑飙升第3名;点评高分店铺,开发区,0.0,True,热销;夏季特惠;乐享生活;咖啡时光;上新啦;益菌多多;莓果恋人;活力维C;清新夏日;醇香奶茶;牧场牛奶
765541,江苏省,南京市,江宁区,CoCo都可(同曦二店),5.0,779.0,月售831,人均 ¥15,甜点饮品,http://p0.meituan.net/waimaipoi/ed31c20e4fc3fb2a8ad99449354a6c3122344.jpg,30分钟,,1.0,起送 ¥25,配送 ¥3.5,13357811911,南京市江宁区双龙大道1349号同曦假日百货负一楼（江宁开发区）,31.942659,118.822021,10:00-21:15,"新用户立减15元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",奶霜系列如需直接倒入杯里，需备注，谢谢,“椰果爽口嘎嘣脆”,同曦/瑞都商业圈,0.0,True,热销;夏季特惠;乐享生活;上新啦;活力维C;莓果恋人;益菌多多;醇香奶茶;清新夏日;咖啡时光;牧场牛奶
