shop_id,name,branchname,alt_name,phone,regionname,address,cross_road,big_category,small_category,longitude,latitude
79175591.0,名仕之家,,,,市心北路,宁围镇市心北路811号农商银行旁,顺发佳境天城底商,丽人,美发,120.268241,30.218255
79232934.0,哈宝小吃,,,15372027734,市心北路,宁围街道盈丰路355-1号,,美食,快餐简餐,120.262012,30.233885
79281070.0,欧帆商务酒店,,,82515262,市心北路,宁围街道飞虹路1872号顺发和美家临街商铺楼，近地铁2号线飞虹路D出口,,酒店,经济型,120.262842,30.229161
79348013.0,鸿湖广告,,,82767860,萧山区,文明路593-594号,,生活服务,图文快印,120.261882,30.212882
79501722.0,一鸿市场研究中心,,,56670880,市心北路,民和路525号三宏国际大厦1001室,,生活服务,公司企业,120.254166,30.231243
79524277.0,芝麻开门萧山分公司,,,,萧山区,振宁路1409号,,生活服务,物流快递,120.253261,30.21485
79553949.0,威磊服饰公司,,,82893561,萧山区,宁围镇合丰村1组,,生活服务,公司企业,120.24333,30.216115
79555627.0,浙江丰宇纺织杭州办事处,,,,萧山区,文明路596号,,生活服务,公司企业,120.261671,30.212898
79574063.0,樱花美学·小丸子,,,18758306654,萧山区,钱江世纪城,,丽人,纹绣,120.253419,30.213054
79601527.0,阿K果园子,萧山宁东店,,87326305,萧山区,宁围镇文明路617号附近,,美食,水果店,120.260867,30.212961
79700696.0,智鹍科技,,,,钱江世纪城,宁围街道泰宏巷28号联合中心南区2幢1102室,,生活服务,公司企业,120.255408,30.230199
79803579.0,路小缦,钱江世纪城店,,57570877,钱江世纪城,民和路513-516号,,美食,浙菜,120.254462,30.230669
79822124.0,中国体育彩票,,,15158171281,萧山区,仁孝路与飞虹路交叉口东北50米,,生活服务,彩票,120.251046,30.224503
79842387.0,丰意饭店,,,13376839957,萧山区,盈丰路298号,,美食,快餐简餐,120.248971,30.224224
79934508.0,巴比馒头,飞虹路店,,4006758517,萧山区,飞虹路1095号,,美食,包子,120.24668,30.2237
79989203.0,小意面馆,,,,萧山区,宁围镇振宁路1005号,,美食,面馆,120.26195,30.21561
80013821.0,乔菜面馆,,,,市心北路,振宁路807号附近,振宁路地铁站西南,美食,面馆,120.267609,30.215428
80051371.0,丰二蜡烛店,,,,萧山区,振宁路1481号,,生活服务,殡葬用品,120.25133,30.21474
80061191.0,燕军蜡烛店,,,13575719498,钱江世纪城,盈丰路311,,生活服务,殡葬用品,120.24815,30.22431
80219476.0,攀龙资管中财期货,,,,钱江世纪城,宁围镇民和路479号国泰科技大厦A座14楼,,生活服务,证券投资,120.25536,30.22928
80323990.0,民和路马军面馆,,,,萧山区,民和路474,,美食,面馆,120.25668,30.22993
80352254.0,丰东蜡烛店,,,82605563,萧山区,文明路532号,,生活服务,殡葬用品,120.26461,30.212865
80392911.0,家庭式美容美体抗衰中心,,,15355042192,萧山区,振宁路861号,,丽人,SPA美体,120.265794,30.215438
80419918.0,利一村村邮站,,,,钱江世纪城,博奥路与奔竞二路交叉口东150米,,生活服务,邮局,120.24362,30.22907
80439972.0,比巴馒头专卖店,,,,市心北路,飞虹路附近,,美食,包子,120.26429,30.23357
80479191.0,国兴面馆,,,,萧山区,宁围镇盈一村村委东边,,美食,面馆,120.26489,30.23519
80495380.0,彩票销售店,,,,萧山区,宁围街道丰盈线农村合作银行旁,,生活服务,彩票,120.2646,30.23561
80526746.0,东北一家人,,,13956755517,市心北路,市新北路737号,,美食,东北菜,120.268162,30.216861
80671463.0,杭二中,萧山分校,,,市心北路,丰东村丰二路钱江世纪城,,教育培训,高中,120.26823,30.21933
80743601.0,丽鸿养生会所,,,,市心北路,振宁路821,,丽人,美容/SPA,120.26709,30.21557
80748060.0,欣享日用品商行,,,,萧山区,振宁路1527号,,丽人,化妆品,120.25015,30.21461
80752900.0,奕豆围棋,宁围分校,,,萧山区,永晖路与济仁路交叉口东北50米,,教育培训,棋牌培训,120.26578,30.21902
80756844.0,迪美造型,,,,市心北路,市心北路与扬帆路交叉口西北150米,,丽人,美发,120.266288,30.228344
80782135.0,秀发之美在于养,第1108分店,,,萧山区,宁围镇振宁路佳境天城境合苑,,丽人,美发,120.266609,30.216209
80826705.0,轩博网络,,,18329112030,萧山区,飞虹路1235-1237号附近,丰瑞北苑附近,休闲娱乐,网吧/电竞,120.250137,30.224099
80845558.0,业慧批发超市,,,15869107515,萧山区,钱江世纪城飞虹路1311号,,购物,超市/便利店,120.251773,30.224767
80943613.0,友庆轮胎批发,,,,市心北路,文明路499号,,爱车,配件厂商,120.267151,30.212811
80985676.0,亚加装潢,,,4000908610-222571,萧山区,民和路481号,,家装,半包装修,120.255306,30.229915
81138403.0,桂兰童装,,,,市心北路,鸿宁路与鸿达路交叉口南150米,,亲子,儿童服饰,120.26067,30.23501
81151670.0,亚萍童装,,,,市心北路,盈一皓月路盈丰农副产品综合市场附近,万向中学南,亲子,儿童服饰,120.260174,30.235054
81155652.0,条凤童装,,,,市心北路,鸿宁路与鸿达路交叉口南150米,,亲子,儿童服饰,120.260596,30.235011
81164959.0,晓晓童装,,,,市心北路,宁围镇盈一村,盈丰农贸市场东门,亲子,儿童服饰,120.260786,30.235147
81197272.0,国虹童装店,,,,市心北路,宁围镇盈丰综合市场,,亲子,儿童服饰,120.26051,30.2354
81205645.0,膜法传奇1853,,,,萧山区,振宁路842号,,丽人,化妆品,120.266001,30.216017
81253535.0,杭二中,,,,萧山区,振宁路北200米,,教育培训,初中,120.252493,30.216612
81371523.0,盈丰立忠食品商店,民和店,,13967101515,萧山区,宁围镇民和路491-7号联合中心B幢底座,,购物,超市/便利店,120.254866,30.230167
81392748.0,好杰电器,,,,萧山区,宁围镇飞虹路佳丰北苑,,家装,家用电器,120.24528,30.22344
81417949.0,标奇服饰,,,13758276284,市心北路,佳境天城天合苑3栋1单元1602,,购物,服装,120.26796,30.216841
81462879.0,世纪华联超市,佳丰北苑店,,82212281,萧山区,宁围镇飞虹路佳丰北苑1091,,购物,超市/便利店,120.246606,30.223686
81477540.0,捷西服饰,,,,萧山区,宁围镇民和路500号民企大厦a座19楼,,购物,服装,120.25576,30.23054
81482093.0,亲菜,,,,市心北路,振宁路786-1号附近,,购物,超市/便利店,120.267665,30.216523
81483112.0,阿宝烟酒,,,13071813123,萧山区,北干街道文明路幸福时代公寓,,购物,烟酒茶叶,120.26681,30.21284
81537471.0,孙记铭创图文,,,82961582;19967343922,萧山区,振宁路1539号,,购物,烟酒茶叶,120.249686,30.214512
81551264.0,雅迪电动车,,,18069834389,萧山区,守信路与飞虹路交口西行50米路北,,购物,自行/电动车及配件,120.245924,30.223509
81552830.0,菊芳服饰,,,,市心北路,鸿宁路萧山图书馆盈一村分馆附近,,购物,服装,120.260596,30.235015
81574795.0,各大品牌空调专卖店,,,,钱江世纪城,民和路483号附近,,购物,数码产品,120.25536,30.22928
81594214.0,次坞打面,佳丰北苑,,13750830431,萧山区,宁围街道飞虹路1135号,,美食,面馆,120.248039,30.223904
81647360.0,大卓电器,,,,萧山区,飞虹路1249号,,家装,家用电器,120.25021,30.22416
81709242.0,中老年服装,,,,萧山区,文明路564-565号附近,,购物,服装,120.263359,30.212851
81726155.0,堡驰名烟名酒,,,18857161601,萧山区,宁围镇振宁路854号,,购物,烟酒茶叶,120.265891,30.216096
81731463.0,明发农产品购销部,,,,萧山区,博奥路与奔竞二路交叉口东150米,,购物,超市/便利店,120.24342,30.22939
81753733.0,丹妮,,,13666601491,市心北路,振宁路809,,购物,其他服饰鞋包,120.26753,30.21551
81866095.0,随便拿水果超市,,,,市心北路,鸿达路萧山图书馆盈一村分馆附近,,购物,超市/便利店,120.26072,30.23602
81885982.0,苏宁电器,,,15392832219,萧山区,飞虹路1315,,家装,家用电器,120.25185,30.22469
81902754.0,阿萍服装,,,,市心北路,鸿宁路与鸿达路交叉口南200米,,购物,服装,120.260596,30.235012
81928533.0,VnGO,,,,市心北路,心北路845号附近,,购物,超市/便利店,120.26871,30.2194
81978411.0,潇洒男装,,,,市心北路,盈丰农副产品综合市场,盈丰街北,购物,服装,120.260415,30.234968
82003618.0,三姐妹服装店,,,,市心北路,鸿宁路与鸿达路交叉口西南200米,万向中学南,购物,服装,120.260601,30.235018
82003992.0,青青羽绒服,,,,市心北路,盈丰街附近,,购物,服装,120.26104,30.23387
82011545.0,喜士多便利店,,,18857118624,钱江世纪城,民和路600号,,购物,超市/便利店,120.253616,30.233877
82080583.0,阿琳便利店,,,,市心北路,宁围镇市心北路737号51风尚酒店后面,,购物,超市/便利店,120.2682,30.21679
82093632.0,卓文超市,,,15381152503,钱江世纪城,盈丰路317号,,购物,超市/便利店,120.248135,30.224399
82106456.0,明康汇生鲜,佳境天城店,,17328869710,市心北路,佳境街19号,流金广场旁,美食,生鲜,120.267942,30.217145
82158161.0,朋菲克生活超市,,,17767256939,钱江世纪城,宁围镇振宁路855号,,购物,超市/便利店,120.265889,30.215606
82170201.0,美国开利中央空调,炯智奥体店,,82190719,萧山区,飞虹路1209号,,家装,家用电器,120.2494,30.22421
82180131.0,李飞电动车配件批发,,,,萧山区,文明路591-592号附近,,购物,自行/电动车及配件,120.262119,30.212907
82197485.0,华华鞋店,,,,市心北路,鸿宁路与鸿达路交叉口南200米,,购物,鞋靴,120.260579,30.235012
82198362.0,金利浦精品男装,,,,市心北路,市心北路829号,,购物,服装,120.267991,30.218788
82201342.0,茶英服装店,,,,市心北路,盈丰街与萧钱线交叉口东200米,,购物,服装,120.260004,30.235012
82233806.0,9便利店,,,18258124450,萧山区,民和路与飞虹路交叉口西北50米,,购物,超市/便利店,120.257559,30.226556
82234567.0,振兴通讯,盈丰街店,,,市心北路,盈一村645号,,购物,数码产品,120.26234,30.23361
82320536.0,德福家电,,,,市心北路,萧钱线与鸿宁路交叉口南50米,,购物,数码产品,120.258156,30.236543
82368662.0,明乐电器,,,,市心北路,市心北路511号,,家装,家用电器,120.269019,30.212911
82401772.0,nini佳境,天城店,,,萧山区,振宁路836,,购物,其他服饰鞋包,120.26637,30.21603
82440382.0,小凤文具内衣百货,,,13606719790,钱江世纪城,文明路568-569号,,购物,超市/便利店,120.263198,30.212858
82587416.0,光明通信,,,,萧山区,宁围镇上海联都超市,飞虹路地铁站西北,购物,数码产品,120.26162,30.23373
82709945.0,瑞祥房地产代理有限公司,,,82820580,市心北路,流金广场附近,,生活服务,房产中介,120.267783,30.217127
82721163.0,诗奈尔高端健康洗衣会所,no.02店,,13567187960,萧山区,文明路563号,,生活服务,洗衣店,120.263351,30.212848
82725727.0,雨虹防水,,,,市心北路,萧钱线,,家装,厨卫洁具,120.25817,30.236429
82769969.0,农村合作银行,便民服务点博奥路支行,,,萧山区,鹏起路附近,,生活服务,营业网点,120.2436,30.22915
82794936.0,冠臣房产代理有限公司,,,15005715120,市心北路,市心北路农业大厦1幢12层,,生活服务,房产中介,120.26935,30.22053
82800613.0,易乾财富,,,,市心北路,心北路1808号,,生活服务,其他金融,120.260312,30.233226
82894208.0,蓝贝电动车,,,82873315,萧山区,丰瑞北苑306号,,购物,自行/电动车及配件,120.25074,30.224651
82899770.0,朝阳轮胎电动车专用,,,,市心北路,盈丰街41号,,购物,自行/电动车及配件,120.25889,30.234329
82899905.0,辉煌门窗,,,13968106408;15068819462,萧山区,飞虹路丰瑞北苑1231号,,家装,门窗,120.24982,30.22421
82915553.0,彩票销售店,,,,市心北路,509振宁路,,生活服务,彩票,120.26687,30.215568
82926653.0,远东自行车实业有限公司,,,,市心北路,市心北路1529号,,购物,自行/电动车及配件,120.266583,30.230372
83031675.0,小颜五金商行,,,15384044133,萧山区,宁围镇盈丰路308号丰瑞北苑,,家装,家用五金,120.248928,30.224416
83073527.0,21世纪不动产,飞虹路,,82230557,市心北路,市心北路1537号,,生活服务,房产中介,120.26354,30.229882
83079904.0,盈一五金建材店,,,,市心北路,丰盈线附近,,家装,家用五金,120.265232,30.231456
83081421.0,盈丰桥头烟酒行,,,82690909,市心北路,盈丰街2号附近,,购物,烟酒茶叶,120.259617,30.234517
83117265.0,柯铭汽车服务有限公司,,,,市心北路,丰盈线与市心北路交叉口东50米,,爱车,维修保养,120.265231,30.230145
83135898.0,祥腾房地产开发有限公司,,,82619191,市心北路,市心北路附近,,生活服务,房产中介,120.260319,30.233035
83166565.0,瑞河管业,,,82605137,市心北路,宁围文明路488-489号,,家装,管材管件,120.267449,30.212842
83178953.0,欣欣家纺,,,,市心北路,盈丰街,,家装,床品家纺,120.262049,30.233598
83201878.0,赛维健康洗衣生活馆,,,15068176536,钱江世纪城,盈丰路319号佳丰北苑东北2门南20米,,生活服务,洗衣店,120.248147,30.224476
83234007.0,农村商业银行,盈丰支行,,82865160,市心北路,市心北路盈一外来人员公寓,,生活服务,营业网点,120.260399,30.233049
83265809.0,恒瑞,,,82765721,市心北路,佳境街36号,,家装,建材,120.267,30.21651
83292967.0,盈丰书店,,,,市心北路,盈丰街30号附近,,购物,书店音像,120.25932,30.23461
83347331.0,24k摄影,,,,市心北路,民和路,世纪晶钻对面,购物,数码产品,120.25656,30.230828
83365359.0,宁围兽医站,,,,萧山经济开发区,文明路510号,,宠物,宠物医院,120.266518,30.212796
83366934.0,平光烟酒礼品商行,,,,萧山区,文明路570号,,购物,烟酒茶叶,120.26314,30.212899
83427521.0,51风尚酒店停车场,,,,市心北路,市心北路783-785号附近,市心北路西,爱车,停车场,120.268616,30.21788
83433742.0,CoMo专业烫发/染发/接发,联合中心店,,13957118745;15565556577,钱江世纪城,民和路联合中心D座19楼(网络部里面),电梯左侧,丽人,美发,120.254784,30.230745
83479957.0,可可小厨·面馆,民和路店,,13506772319,萧山区,宁围镇民和路491-5号A座,,美食,面馆,120.255478,30.229846
83511050.0,佳丰果业,,,15268561999,萧山区,宁围街道合丰村盈丰路319号,,美食,水果店,120.247905,30.225358
83539293.0,诚信铝门窗,,,15267056706,萧山区,飞虹路1291号,,家装,门窗,120.251367,30.224596
90040152.0,成玉生鲜食品,,,13967156654,萧山区,宁伟街道飞虹路1541号,,美食,水果生鲜,120.256132,30.225993
90053819.0,华联超市,,,13185007826,萧山区,宁围镇飞虹路春和钱塘1栋,,购物,超市/便利店,120.257245,30.226367
90092746.0,禾齐客,,,,市心北路,宁围街道丰东村振宁路805号,,美食,快餐简餐,120.26771,30.2155
90280647.0,萬佳门大饭堂,萧山店,,13362108977,萧山区,钱江世纪城利丰路705号,,美食,快餐简餐,120.255736,30.229169
90283565.0,楚钰果屋,,,13735556725,市心北路,宁围镇振宁路833号,浙江省杭州市萧山区宁围镇振宁路833号,美食,水果店,120.266824,30.215629
90317162.0,尚慧徐记饭店,民和路店,,18810798182,萧山区,宁围街道民和路496号,,美食,浙菜,120.256181,30.230905
90330226.0,杭州悦家公寓,,,13515715473,萧山区,民和路联合中心,,酒店,经济型,120.25512,30.229912
90330282.0,杭州领航酒店,,,57185617;15336515333,萧山区,钱江世纪城民和路481号联合中心A座,近奥体博览中心，地铁站,酒店,经济型,120.255222,30.229776
90351616.0,可艾猫咪,,,18621377629,市心北路,振宁路,,宠物,宠物店,120.26729,30.215749
90370760.0,金鹰汽车服务,,,13024288896,市心北路,宁围镇顺发和美家市心北路1503号,,爱车,维修保养,120.26441,30.22958
90380559.0,誉成门窗,,,15990076928;13738038691,萧山区,飞虹路丰瑞北苑1207号商铺,,家装,门窗,120.249321,30.224059
90401377.0,李记花甲小海鲜,,,15258886723,市心北路,市心北路563号海杰德大厦1楼551-12号,,美食,海鲜,120.268948,30.213987
90428183.0,衢味鱼庄,世纪城店,,15868848582;13429663236,萧山区,飞虹路1137号,飞虹路与盈丰路交叉口,美食,衢州菜,120.248074,30.223879
90441203.0,lili私人订制工作室,,,13454107007,萧山区,利二路136号,,丽人,纹绣,120.243189,30.234813
90459365.0,馋师兄制面,,,18758282976,萧山区,宁围街道民和路481号,,美食,面馆,120.25531,30.229912
90477496.0,五蕴阁,,,15868816092,萧山区,文明路550号,,休闲娱乐,按摩/足疗,120.263909,30.212862
90540453.0,杭州设计师北欧风情之家酒店式公寓,,,,市心北路,市心北路737号佳境天城天合苑,,酒店,经济型,120.26796,30.216839
90921517.0,椭圆机,,,86583681,萧山区,飞虹路1307号,,运动健身,体育场馆,120.251381,30.224483
90932233.0,杭州时光映象普通公寓,,,,萧山区,公园西路与利丰路交叉口北侧世纪晶钻,,酒店,经济型,120.25646,30.22963
90994489.0,车奇士,,,,萧山区,文明路818号,丰瑞南苑南门,爱车,美容洗车,120.253382,30.213235
91005708.0,梦巴黎咖啡会所,佳境天城店,,15157813173;83735715,市心北路,宁围街道振宁路766号,,美食,咖啡厅,120.268447,30.216279
91045839.0,Y-S·Salon潮牌接发机构 ,绿都港汇店,DJ美业潮点造型,15925659000,市心北路,市心北路绿都港汇中心2幢16楼,物美超市斜对面,丽人,美发,120.26805,30.2209
91051490.0,小糖果汽车装潢服务部,,,15068857730,萧山区,文明路818号,,美食,其他美食,120.252819,30.213262
91052153.0,黄焖鸡骨头饭,,,15867181652,萧山区,振宁路941号,,美食,黄焖鸡,120.263917,30.215549
91063041.0,Y·S日系潮牌接发机构,钱江世纪城店,,15700727567,市心北路,皓月路万和国际1楼底商,诺德财富中心对面,丽人,美发,120.256101,30.23314
91608040.0,美妆工作室,,,18657118278,萧山区,振宁路981号,,丽人,纹绣,120.26265,30.215589
91609480.0,Miss R Studio,,,,钱江世纪城,蜀山街道,,美食,甜品,120.244297,30.236368
91624698.0,莫卡乡村,佳丰北苑店,,19967344699,萧山区,飞虹路1103号佳丰北苑,,美食,面包烘焙,120.246939,30.223667
91628230.0,惠多生活超市,,,13175111712,萧山区,飞虹路1261号丰2村丰瑞北苑9-10幢104号,萧山区宁围镇飞虹路1261号丰瑞北苑,购物,超市/便利店,120.250416,30.224765
91631667.0,舒仕婴童馆,,,13429124784,萧山区,萧山文明路591-592号,,亲子,婴儿游泳,120.261767,30.212913
91645736.0,水饺砂锅居,佳丰北苑店,,17767274552,萧山区,宁围街道飞虹路1119-1号,,美食,饺子,120.247502,30.223748
91692457.0,水果超市,,,15067177138,萧山区,宁围街道飞虹路1087-1097号,,美食,水果店,120.247279,30.223553
91902389.0,匠君汽车俱乐部,,,15158000392,萧山区,文明路828-829号,丰瑞南苑南门,爱车,维修保养,120.25217,30.213318
91919900.0,九头王鱼虾汇川菜,钱江世纪城店,,82861799;18258211444,萧山区,民和路469号,,美食,川菜家常菜,120.255795,30.229427
91933686.0,昕昕美容养生工作室,,,15355436809,萧山区,永晖路丰东花苑8栋1902,,丽人,瘦身纤体,120.264973,30.219599
91951189.0,Hey Girl 私人定制美甲美睫半永久,,,18758022350;18368148010,市心北路,市心北路港汇中心2号楼1305A（近振宁路地铁站B出口）,寒舍创客公寓6107,丽人,美甲,120.26818,30.22094
92102566.0,小崔绿烽农业果蔬自产自销店,,,82593930,市心北路,宁围镇振宁路佳镜天城天合苑南门24号嗨宝家政,,美食,生鲜,120.267377,30.21667
92104108.0,杭州利二花苑普通公寓,,,,萧山区,奔竞大道与金鸡路交叉口,,酒店,经济型,120.245224,30.233047
92108664.0,黄焖鸡骨头饭,,,13456929673,市心北路,宁围街道市心北路钱江世纪城飞虹路地铁附近,,美食,黄焖鸡,120.262429,30.23218
92137416.0,蓝山咖啡,钱江世纪城店,,22850029;18062064493,萧山区,宁围街道民和路499号联合中心D座三楼,近钱江世纪城管委会,美食,咖啡厅,120.25479,30.23075
92139207.0,久久鸭脖,,,18758891821,萧山区,宁围街道利丰路696号,,美食,熟食熏酱,120.25492,30.228291
92144901.0,高汤面馆,诺德美食广场店,,,市心北路,宁围街道镇皓月路159号,,美食,快餐简餐,120.255134,30.234122
92218285.0,鲜鱼馆,钱江世纪城店,,13588840745,萧山区,宁围街道丰北村利丰路624号,丰北二苑商铺,美食,粥店,120.253818,30.22778
92218785.0,钱小饭卤肉饭,钱江世纪城店,,18143490935,市心北路,钱江世纪城皓月路159号下沉美食广场,,美食,快餐简餐,120.255639,30.23357
92223012.0,耶瑾年汉堡快餐厅,诺德美食广场店,,18143489291,市心北路,宁围街道镇皓月路159-11诺德财富中心下沉美食广场,,美食,快餐简餐,120.255618,30.233546
92227736.0,优家宝贝,,,18258172979,萧山区,文明路536号,,亲子,婴儿游泳,120.264335,30.213128
92245543.0,谷跳仓煲仔饭,诺德美食广场店,,18267501920,萧山区,皓月路159号,,美食,快餐简餐,120.255706,30.233634
92245590.0,次坞打面,诺德美食广场店,,18257165395,市心北路,皓月路159号,,美食,面馆,120.255729,30.233518
92247222.0,小桑树专业烫染,港汇店,,13136187797,市心北路,市心北路港汇中心1号楼1606B,地铁2号线振宁路B出口,丽人,美发,120.267785,30.220695
92248736.0,兄弟国际,,,15158081019,萧山区,振宁路丰东花苑908号,,丽人,美发,120.264634,30.216122
92279712.0,程记-鲜果时光,,,15957106625,萧山区,宁围街道利丰路629号,萧山区宁围街道利丰路629号,美食,水果店,120.254532,30.228309
92292867.0,乐盈公寓,,,15161100830,萧山区,民和路486号祥腾财富中心1号楼,,酒店,经济型,120.256609,30.230439
92301673.0,水果直销,盈丰路店,,13073616897,萧山区,盈丰路341号,,美食,水果店,120.247952,30.225555
92326276.0,菓拾水果店,,,15267188284,萧山区,宁围街道飞虹路1769号,,美食,水果店,120.246653,30.222999
92330615.0,韩味购,,,13850522362,萧山区,宁围街道飞虹路1209号,丰瑞北苑,美食,韩式小吃,120.2494,30.224211
92352511.0,筑品汇,,,18058751327;86078809,萧山区,民和路513号联合中心C座15楼,,家装,全包装修,120.254268,30.23034
92362850.0,玫可儿光电美肤馆,,,18357031888,萧山区,飞虹路1523号,,丽人,美容/SPA,120.256021,30.225979
92383699.0,花尚秀花艺,,,13777363900,市心北路,皓月路150-2号,,购物,花店,120.255731,30.231949
92412277.0,张亮麻辣烫,利丰路店,,18857783660;13750889585,萧山区,利丰路684号,,美食,麻辣烫,120.255406,30.228919
92413292.0,沙县小吃黄焖鸡米饭,,,18721988881;15355038339,萧山区,利丰路628号,,美食,黄焖鸡,120.253845,30.22793
92415195.0,韩式炸鸡&鸡排&汉堡,,,13735891329,萧山区,钱江世纪城飞虹路1233号,,美食,西式快餐,120.249972,30.224347
92423361.0,阿正小龙虾,,,18668210272,萧山区,飞虹路1059,杭州市萧山区飞虹路1059,美食,小龙虾,120.246214,30.22344
92460744.0,四川麻辣烫,飞虹路店,,15167173046,萧山区,飞虹路1119号,,美食,麻辣烫,120.247506,30.223739
92485131.0,国际博览中心北辰大酒店,,,82908866,奥体博览中心,钱江世纪城奔竞大道353号,,酒店,豪华型,120.24113,30.229739
92509349.0,LAWSON罗森,民和店,,4008206390,萧山区,民和路511号,,购物,超市/便利店,120.254517,30.229971
92513548.0,欣语轩水果,,,15868407288,萧山区,飞虹路1785号,,购物,花店,120.261288,30.228516
92514342.0,曹盛记馄饨店,飞虹路店,,15314630606,萧山区,飞虹路1575号,,美食,馄饨,120.256931,30.226255
92520096.0,金华砂锅·黄焖鸡米饭,,,13735491459,萧山区,宁围街道丰北二苑利丰路694号,,美食,黄焖鸡,120.255751,30.228503
92520426.0,项银花简餐烧卖,,,18668189691,市心北路,宁围街道皓月路159号—8,,美食,馄饨|抄手|扁食,120.255241,30.233503
92525064.0,盈隆酒家,,,82878798,萧山区,金鸡路1988号,宁围街道丰北三苑西门,美食,浙菜,120.252502,30.22892
92556118.0,汉霸汉堡,市心北路店,,16657110539,市心北路,宁围街道市心北路551-6号,,美食,西式快餐,120.268868,30.213849
92577423.0,英姿饭店,,,17746827675,萧山区,盈丰路296号,,美食,苏浙菜,120.24899,30.22426
92577563.0,土宝食材铺,,,13634161851,萧山区,宁围镇春和钱塘小区飞虹路1579号,,美食,生鲜,120.252398,30.2285
92595687.0,名启酒店,,,82878282,市心北路,民和路496号钱江世纪城,近飞虹路地铁口,酒店,经济型,120.256135,30.23092
92633634.0,杭州幸福居公寓分店,,,,萧山区,宁围街道,,酒店,经济型,120.26576,30.215408
92657627.0,国际博览中心北辰大酒店花园烧烤,,,,北干,钱江世纪城奔竞大道353号,,美食,苏浙菜,120.253419,30.213054
92658312.0,杭州国际博览中心北辰大酒店·印象西餐厅,,,82908888,钱江世纪城,奔竞大道353号,,美食,自助餐,120.24116,30.229685
92669300.0,刘鉥面馆,,,18248497076,萧山区,振宁路1475号,,美食,面馆,120.251459,30.21463
92734700.0,张魁东北水饺,,,15860049796,萧山区,宁围街道利丰路658号,,美食,饺子,120.254722,30.228225
92736765.0,萧悦时尚餐厅,,,87251781,市心北路,皓月路172号,万和国际底商,美食,浙菜,120.25631,30.232961
92740291.0,中医美容养生馆,宁围店,,13777065190,市心北路,振宁路770-772号,,休闲娱乐,按摩/足疗,120.2683,30.21576
92751785.0,永鲜面馆,,,18867127458,市心北路,宁围镇文明路630号,,美食,面馆,120.26011,30.21295
92753139.0,御味轩,,,13170141309,萧山区,利丰路669号,,美食,快餐简餐,120.250332,30.23117
92753840.0,陕西面馆,,,18691721282,萧山区,利丰路636号丰北二苑小区门口,,美食,面馆,120.254327,30.227906
92754134.0,里面NOODLES面馆,,,17857139289,萧山区,利丰路626号,,美食,面馆,120.25383,30.227922
92808343.0,锡纸花甲米线·鲜榨果汁·鸡排,,,15867181652,萧山区,振宁路939、941号,,美食,炸鸡炸串,120.26403,30.21569
92809215.0,my创意气球派对布置,,,13735213857,萧山区,利丰路719号,,亲子,宝宝派对,120.256905,30.229903
92810556.0,麻小麻·麻辣香锅,,,13291429617,市心北路,市心北路563号,,美食,干锅/香锅,120.269084,30.213945
92833069.0,雪蒂斯,,,15824408563,萧山区,利丰路665号,,美食,茶饮果汁,120.254653,30.228691
92842746.0,诚诚川菜,,,15131117683,萧山区,石家庄市长安区工人街9号,,美食,川菜馆,120.246956,30.223741
92876216.0,嵊州年糕的故事,,,13567503292,萧山区,利丰路688号,,美食,面馆,120.255538,30.22849
92881399.0,便捷新农都,,,13336149720,萧山区,永辉路109号,,购物,超市/便利店,120.265137,30.217054
92886188.0,米粒集合,钱江世纪城店,,13906718883,钱江世纪城,宁围街道皓月路159-2号诺德财富中心B1层,,美食,浙菜,120.25518,30.23325
92892695.0,中健银座,,,18058739339,萧山区,扬帆路合丰新业大厦2楼,,运动健身,健身房,120.243185,30.220598
92895553.0,梦凡生活超市,,,18458442988,钱江世纪城,宁围街道永晖路109号丰东花苑便捷新农都内,,购物,超市/便利店,120.265159,30.216911
92939222.0,康明眼镜,,,82650701,萧山区,振宁路979号,,购物,眼镜店,120.263075,30.21613
92947832.0,品尚发型工作室,,,15669969068;15168262809,萧山区,丰北三苑利丰路621号,,丽人,美发,120.2537,30.22838
92951109.0,茱莉鲜花生活馆,,,18969941682,萧山区,宁围镇丰北一苑利丰路742号,,购物,花店,120.258005,30.229478
92964609.0,汉音古筝学苑·专业古筝培训,港汇店,,83695069,市心北路,市心北路895号港汇中心一层,地铁2号线振宁路站B出口50米,教育培训,音乐,120.26796,30.22075
92966960.0,明记土菜馆,,,13484033223,萧山区,利丰路634号,,美食,农家菜,120.254138,30.227928
92981581.0,飞飞面馆,,,15925658887,萧山区,宁围街道丰北村利丰路740号,,美食,面馆,120.25797,30.229466
93053817.0,一菜一格,,,18676111833,市心北路,皓月路159-1号,,美食,湘菜,120.255865,30.23262
93075127.0,中国兰州拉面,,,18758032053,萧山区,宁围街道盈丰路425号,,美食,面馆,120.247543,30.228296
93084341.0,包笼天下,,,15167559484,萧山区,利丰路622号,,美食,茶饮果汁,120.253834,30.227817
93092210.0,农夫山泉,,,18868860039,萧山区,宁围街道振宁路1513号,,生活服务,送水站,120.25053,30.21457
93112710.0,湖州佬龙虾羊排,,,,市心北路,宁围镇振宁路813号,,美食,融合烤肉,120.26741,30.21552
93112727.0,大嘴巴湘菜馆,奥体店,,82153067,萧山区,利丰路690号,,美食,湘菜,120.25574,30.22846
