index,name,latitude,longitude,address,postalcode
osm_394,Sutherland Hall,40.44602996321248,-79.96198582773665,"Sutherland Drive, 3725",15213
osm_395,Forest Hills Presbyterian Church,40.4253726,-79.8605495,,
osm_396,Grant St at Post Office,40.4428041,-79.9939693,,
osm_397,Epiphany Church,40.44006605,-79.99104555,,
osm_398,Pizza Palermo,40.455976,-79.9359672,,
osm_399,Second Baptist Church,40.40298691320268,-79.90919302652841,,
osm_400,O'Reilly Theater,40.44290226738298,-80.00098055167464,"Penn Avenue, 621",15222
osm_401,Station Square,40.4309317,-80.0029931,,
osm_402,Old Town Buffet,40.41093355696952,-80.0070159324279,,
osm_403,Crazy Mocha,40.4630609,-79.9508866,Liberty Avenue,
osm_404,Tambellini Restaurant,40.44296900775173,-80.00014356688571,"7th Street, 139",15222
osm_405,Point Park University Library,40.4386798,-80.0009684,,
osm_406,Iron City Auto Service & Sales,40.3921813,-79.9974388,,
osm_407,Subway,40.4300954,-80.0069393,,
osm_408,Mount Washington Baptist Church,40.43121953104991,-80.00768135574484,,
osm_409,Jolina's Mediterranean Cuisine,40.3921473,-80.0169607,"Brookline Boulevard, 1011",15226
osm_410,Arlington Recreation Center,40.4192352,-79.9749104,"Salisbury Street, 2201",15210-1845
osm_411,Mount Washington Park,40.42395581138057,-80.01608686829722,,
osm_412,Chatham Village,40.4297496274228,-80.01694929419897,,
osm_413,New Emerson Elementary School Library,40.3620656,-79.8650687,,
osm_414,Wine & Spirits Store,40.429719696089705,-80.00690016477792,"Shiloh Street, 233",15211
osm_415,Newman Chiropractic Center,40.45405419679676,-79.92100518522385,"Shady Avenue, 527",15206
osm_416,Bombay Food Market,40.45214401524424,-79.95209720293848,"Centre Avenue, 4605",15213
osm_417,Shop N Save,40.3879545,-80.09291,"Washington Pike, 2100",
osm_418,Posner Tower,40.45509326977968,-79.93985086718504,,
osm_419,Grant Building,40.4380491,-79.9969425,"Grant Street, 310-330",15219
osm_420,Smokin' Joe's Saloon,40.428768226823614,-79.97695644054292,"East Carson Street, 2001",15203
osm_421,Cathedral of Learning,40.44398022443955,-79.9531735864704,"Fifth Avenue, 4200",15260
osm_422,Rex Theater,40.42906738614231,-79.98198810059179,"East Carson Street, 1602",15203
osm_423,Mr. Smalls Fun House,40.4805533,-79.9719086,,
osm_425,Kassabs,40.42888547056285,-79.98606423792174,"East Carson Street, 1207",15203
osm_426,Physique Rx'd,40.45200927837151,-80.01546934165258,"Western Avenue, 835",
osm_428,Cost Sports Center,40.44623616963745,-79.9650491338379,,
osm_429,The Medical Center East,40.46308729711749,-79.92522891422504,"North Whitfield Street, 211",15206
osm_430,Allegheny West Center,40.45096948333134,-80.02191792636945,,
osm_431,Shadyside Market and Deli,40.4506774,-79.9349721,,
osm_432,William S. Moorhead Federal Building,40.44299003980201,-79.9950529676742,"Liberty Avenue, 1000",
osm_433,"Seubert & Associates, Inc",40.445924,-80.007969,,
osm_434,Herron Hill Pumping Station,40.4520106895606,-79.95322572108275,,
osm_435,McKees Rocks Mound,40.4729142,-80.0509871,,
osm_436,Cogos,40.3923617,-80.0169381,"Brookline Boulevard, 1001",15226
osm_437,Rite Aid,40.4511369,-79.9329602,,
osm_438,YWCA of Greater Pittsburgh,40.43891694475677,-80.00200598222963,,
osm_439,Mazeroski Field,40.44099886813464,-79.9519240518777,,
osm_441,Uptown Pittsburgh Post Office,40.438769,-79.9859227,,
osm_442,First Unitarian Church,40.45060077554395,-79.94198216026554,"Morewood Avenue, 605",15213
osm_443,Westwood Park,40.4310144732979,-80.05022498140582,,
osm_444,Breakfast at Shelly's,40.4216439,-79.9939103,"East Warrington Avenue, 740",15210
osm_445,South Busway at Station Square,40.4318032,-80.0037276,,
osm_446,21st Street Coffee and Tea,40.4516912,-79.9839436,"Smallman Street, 2002",15222
osm_447,Feller's Garage,40.36398732624707,-80.02497974266791,,
osm_448,Baptist Homes,40.372774610170296,-80.03306996229378,"Castle Shannon Boulevard, 489",15234
osm_449,Public Source,40.421614,-79.9939425,"E Warrington Ave, 746",15210
osm_450,Providence Reformed Presbyterian Church,40.4019991,-80.0160839,,
osm_451,Abraxas High School,40.4620484,-79.9103162,,
osm_452,The Modern Cafe,40.4521212,-80.0159043,,
osm_453,Gavino's Pizzeria,40.4649777768999,-80.0596722265261,"Chartiers Avenue, 528",15136
osm_454,Eddy Theatre,40.44796334517794,-79.92593023509227,,
osm_455,Light of Life Rescue Mission,40.4520793,-80.017078,,
osm_457,Polo Barber Shop,40.3930817,-80.0190274,"Brookline Boulevard, 905",15226
osm_458,St. Paul Baptist Church,40.45391243965406,-79.91172761167886,,
osm_459,Gesling Stadium,40.44293781142841,-79.94026713011579,,
osm_460,Noodles & Company,40.4420314,-79.9570622,"Forbes Avenue, 4805",
osm_461,Miller Funeral Home,40.49490626950851,-80.05390892329835,"Lincoln Avenue, 460",
osm_462,Citizens Bank,40.4467044,-79.9491703,,
osm_463,Great Clips,40.4160068,-79.9250855,"Browns Hill Rd, 4580",15217
osm_464,Shadyside Presbyterian Church,40.44910839294402,-79.93886759160335,,
osm_465,Semple School,40.4461799,-79.8744941,,
osm_466,Sumi's Cakery,40.4329881,-79.9230904,"Murray Avenue, 2119",
osm_467,Pesaro's Pizza,40.4709202,-79.9597591,,
osm_468,Cheesecake Factory,40.4279728,-79.9649706,"South 27th Street, 415",15203
osm_469,Beechview United Presbyterian Church,40.4089062,-80.023996,,
osm_470,Hyatt Place Pittsburgh North Shore,40.44668996135805,-80.00908960732367,"North Shore Drive, 260",15212
osm_471,Faith Community Christian Church,40.501023,-80.0678073,,
osm_472,Mazzei & Associates,40.437566292297134,-80.00006637520751,"Boulevard of the Allies, 432",15222
osm_473,Troy Hill Playground,40.45794020870915,-79.98916871906415,,
osm_474,Gateway,40.44203740458893,-80.004136786498,,
osm_475,Omni William Penn Hotel,40.44060863807165,-79.9965918338232,"William Penn Place, 530",
osm_476,Administration Building,40.4360024187655,-79.9930944122117,,
osm_477,Forest Avenue Presbyterian Church,40.50493828784787,-80.0513257800547,,
osm_478,Original Gyro,40.3650962,-80.0180802,,
osm_479,Love Ramen,40.4405711,-79.9559115,"Atwood Street, 229",15213
osm_480,Pentecostal Temple Church of God in Christ,40.46307695351215,-79.91761785069575,"East Liberty Boulevard, 6300",15206
osm_481,Hamburg Hall,40.44390627965876,-79.94557183390488,"Forbes Avenue, 4800",
osm_482,James Dean Auto Works,40.4920416,-80.0442816,"Jacks Run Road, 579",
osm_483,Edgewood Police Department,40.4339442800438,-79.88390198737396,"Race Street, 2",15218
osm_484,Lucky Dragon,40.4779009,-79.9554911,,
osm_485,Ninja Entertainment,40.4390559,-79.9989156,"Smithfield Street, 404",15222
osm_486,Mineo Building,40.4510459238544,-79.9348555091361,,
osm_487,Ventos,40.4643879,-79.923313,,
osm_488,Allegheny General Hospital,40.4572913853636,-80.00291888073315,"East North Avenue, 320",15212
osm_489,Department of Human Services Office,40.4369189,-80.0009491,,
osm_490,Crafton Childrens Corner,40.4253117,-80.0449013,,
osm_491,University Pittsburgh Childhood Development Center,40.44793226608669,-79.94493190956545,,
osm_492,Subway,40.4529183,-80.0009575,,
osm_493,Pittsburgh Valet,40.3989678,-80.0537263,"Northridge Drive, 828",15216
osm_494,Hazelwood Christian Church,40.40897283010779,-79.94242459178439,,
osm_495,Angelia's Italian Grille,40.4678754,-80.0955304,"McKees Rocks Road, 1817",15136
osm_496,Pittsburgh Kitchenrama,40.4704557,-79.9640329,,
osm_497,North Ave at Lincoln Ave,40.480961,-79.9739002,,
osm_498,Brookline Memorial Park,40.39107804947054,-80.00695765211391,,
osm_499,Bloom Cigar Company,40.42899787176116,-79.98660013382651,"South 12th Street, 54",15203
osm_500,Sewickley Eye Group,40.49892141509393,-80.06398224750745,,
osm_501,Community House,40.45699734051408,-80.00497706231344,,
osm_502,Suds 'n' Subs,40.46582186453053,-80.06150370551342,"Chartiers Avenue, 704",15136
osm_503,John Heinz Pittsburgh Regional History Center,40.4466218,-79.9919012,,
osm_504,Cabaret Theatre,40.44297461752472,-80.00098045131332,,15222
osm_505,Nationality Rooms,40.4439651,-79.9529347,,
osm_506,Sichuan Gourmet,40.4357471,-79.9229262,,
osm_507,West Wing,40.44301522275035,-79.94083193239373,"Margaret Morrison Street, 5125",
osm_508,Saint Michaels Cemetery,40.41908230291282,-79.98391457566963,,
osm_509,The Northside Chronicle,40.4559872,-79.9997346,,
osm_510,Carnegie Public Library Brooline,40.394409,-80.0209017,,
osm_511,BP,40.474010150000005,-80.0629996,"Island Avenue, 801",15136
osm_512,Vogt True Value Hardware,40.42859253667042,-79.9848778000825,"East Carson Street, 1308",15203
osm_513,King Estate Park,40.4790191548912,-79.92393872355542,,
osm_514,Northside Catholic School,40.486238026941926,-80.03607573875357,,
osm_515,Spirit,40.4790571,-79.9559411,"51st Street, 242",15201
osm_516,PNC Bank - Eastside,40.45935,-79.9259173,"Center Avenue, 5932",15206
osm_517,Silk Elephant,40.436961,-79.9231201,,
osm_518,Lindo's Restaurant,40.4514375,-80.0179986,,
osm_519,Smithfield News,40.43800978216296,-80.00050120141867,"Smithfield Street, 115",15222
osm_520,Pittsburgh Ballet Theater Building,40.43797160508564,-80.00227710355563,"Wood Street, 113-115",15222
osm_521,Foster Plaza 3,40.42191805345517,-80.0589665671622,"Holiday Drive, 601",15220
osm_522,Morningside Elementary School (Closed),40.4859236,-79.9259851,,
osm_523,Curran Hall,40.43899076975126,-79.96210573808554,,
osm_524,University Technology Development Center,40.446042674553546,-79.94957240755737,"Henry St, 4516",15213
osm_525,Cardamone's Hair & Nail Salon,40.4399443,-80.0010579,,
osm_526,Peace Garden,40.44097181718583,-79.94312039905644,,
osm_527,Little Giant Federal Credit Union,40.46546865731836,-80.06021762356193,"Chartiers Avenue, 600",15136
osm_528,Oakwood Park,40.42608004079231,-80.06593806272419,,
osm_529,Greyhound Pittsburgh,40.4450487,-79.9933324,,
osm_530,State Liquor Store,40.4315885,-79.978208,,
osm_531,The Mall,40.44203174591164,-79.94542482328609,,
osm_532,UPMC Optical,40.4410964,-79.9580085,,
osm_533,Soldiers and Sailors Memorial Hall,40.44490923887037,-79.95592989827392,,
osm_534,Crazy Mocha,40.4693242,-79.9612952,"Butler Street, 4032",15201
osm_535,Reynolds Motors,40.446945,-79.9048435,,
osm_536,Grow Pittsburgh Garden Resource Center,40.45963054069038,-79.91300051415573,,
osm_537,Hi-Tech Auto Care,40.49149546655765,-79.86499427736133,,
osm_538,Union Project,40.4718981,-79.9264503,,
osm_539,ZOLL LifeVest,40.49698794418136,-79.86864976839941,,
osm_540,Alumni House,40.44507279147974,-79.94198015127526,,
osm_541,Dollar Bank,40.4220693,-79.9930183,"East Warrington Avenue, 820",15210
osm_542,Marathon,40.36494130508335,-80.01890898593923,,
osm_543,The Priory,40.45241609261489,-79.99797096462557,,
osm_545,Paul's Automotive,40.45658062028097,-79.99894898365206,,
osm_546,McDonald's,40.36461699266623,-79.98390175104593,,15227
osm_547,South Bank,40.392946,-79.998343,,
osm_548,Pittsburgh News,40.4429325,-80.0019725,,
osm_549,Starbucks,40.42905490082649,-79.98401865611764,"East Carson Street, 1400",15203
osm_550,Liberty Bridge,40.431759850000006,-79.99697055,,
osm_551,Target,40.41039392558297,-79.91010912072507,"Waterfront Drive East, 360",15120
osm_552,Negley Station A & B,40.4567,-79.931901,,
osm_553,The Snack Shop,40.46609914359404,-80.0659036330458,"Chartiers Avenue, 906",15136
osm_554,Bed Bath & Beyond,40.41136679193836,-79.90687428505807,,
osm_555,Grace Episcopal Church,40.431954,-80.010344,,
osm_556,Sprit House,40.44190911485003,-79.93791769639967,,
osm_557,Speedway,40.41899711722113,-79.92693364958403,"Browns Hill Road, 4420",
osm_558,UPMC Mercy,40.43590952617552,-79.98601470511865,"Locust Street, 1400",15219
osm_559,Brentwood Library,40.3749799,-79.9750352,,
osm_560,Nicholas Coffee Co,40.4409275,-80.0030121,"Market Street, 23",15222
osm_561,Baldwin Pool,40.38286103874424,-79.95697610647917,,
osm_562,Elizabeth Seton Childrens Center,40.40402979706646,-80.01592595513445,"Pioneer Avenue, 1900",15226
osm_563,Freeport Rd at Lewis Ave,40.4971897,-79.8560512,,
osm_564,American Natural,40.4309749,-80.0012277,"East Carson Street, 73",15219
osm_565,One Oxford Center,40.43799080993967,-79.998539402281,"Grant Street, 301",15219
osm_566,Esther's,40.48093343892253,-79.97509802994304,,
osm_567,Crafton United Presbyterian Church,40.4329686,-80.0650712,,
osm_568,Fellini Auto Sales & Service,40.400077781431946,-80.00000889648985,,
osm_569,Rangers Field,40.47195563038393,-80.05201220099524,,
osm_570,Kraus Winter Garden,40.44405356760035,-79.94462410485335,,
osm_571,East Carnegie Park,40.41505184324235,-80.07507056923274,,
osm_573,Beggs-Snyder Park,40.39032781489786,-80.02973993232756,,
osm_574,PNC Bank,40.3592802731402,-80.00249884948211,,
osm_575,Express Pizzeria,40.3782684,-79.99107365,"Saw Mill Run Boulevard, 2760",
osm_576,Steel Plaza,40.4398835,-79.995157,,
osm_577,Cogo's,40.42838987523308,-79.97104218932105,"East Carson Street, 2401",15203
osm_578,Dormont Junction,40.3909629,-80.0409687,,
osm_579,Allegheny County Office Building,40.4380369,-79.99607135,"Forbes Avenue, 542",
osm_580,Episcopal Diocese of Pittsburgh,40.4409468,-79.9980755,,
osm_581,Saint Michaels Church,40.41167274605939,-79.8787555366953,,
osm_582,Murray Avenue Kosher,40.43496,-79.9230216,"Murray Avenue, 1916",15217
osm_583,One PNC Plaza,40.44097843991993,-80.00043145335181,"Fifth Avenue, 249",
osm_584,Wayne's Auto Body,40.38191234010378,-79.99696132165136,"Library Road, 2520",
osm_585,Mellon Institute,40.44611828157184,-79.9510712062266,"Fifth Avenue, 4400",15213
osm_586,Fickes Hall,40.44891072592849,-79.9230941384877,,
osm_587,First National Bank ATM,40.41743528015413,-79.98597400443073,"Brownsville Road, 101",15210
osm_588,Starbucks Coffee,40.4509673,-79.9350312,"Copeland St, 730",15232
osm_589,Alan's Pets and Plants,40.4318447,-79.92304,,
osm_590,Hamilton Park,40.363047894820895,-80.0189714362369,,
osm_591,Grace Library,40.4389667,-79.9636111,,
osm_592,Giant Eagle,40.4309201,-79.9770634,2021,
osm_594,Les Getz Memorial Park,40.4187223068219,-79.89292027307505,,
osm_595,565 Live,40.4959131,-80.0580748,,
osm_596,Dinette,40.4589955,-79.9249837,,
osm_597,Lynn's Cafe,40.4729966,-80.0746398,,
osm_598,Garfield's Nightmare,40.38591385,-79.86379965,,
osm_599,Rangos School of Health Sciences,40.4370667,-79.9929333,,
osm_600,Second Baptist Church,40.464033,-79.886951,,
osm_601,Rockwood Park,40.363440781523366,-80.03501331904387,"Rockwood Avenue, 808",15234
osm_602,Braddock Avenue at Library Street,40.4011774,-79.8657017,,
osm_603,Cogo's,40.42908154474016,-79.98909841617855,,
osm_604,PNC Bank,40.42791825072339,-79.9807857039436,"East Carson Street, 1736",15203
osm_605,Schenley Park,40.434076198312894,-79.94187437449467,,
osm_606,Happy Nails,40.454094,-79.9988484,,
osm_607,1 Allegheny Square,40.45202746882602,-80.00582455363856,,
osm_608,Chubby's Pizza,40.4809893,-80.0409956,,
osm_610,Greentree Road Shopping Center,40.39606175936963,-80.06697102998713,Greentree Road,15220
osm_611,Sara Heinz House,40.45500272907797,-79.99292406615746,"Heinz Street, 1",15212
osm_612,Murray Avenue News & Toys,40.4340706,-79.9230842,"Murray Avenue, 2024",
osm_613,Cafe Du Jour,40.42908668865597,-79.98694189998093,"East Carson Street, 1107",15203
osm_614,Baldwin Township Community Library,40.3796566,-80.0177403,,
osm_615,Saint Cyril of Alexandria Church,40.48498843598181,-80.036018411047,,
osm_616,Fisher Hall,40.43823126955376,-79.99194909140466,,
osm_617,Boulevard Motor Mart,40.3877619,-79.9970709,"Saw Mill Run Boulevard, 2230",
osm_618,Scobell House,40.44132985,-79.939619,,
osm_619,Pioneer Education Center,40.403125,-80.0080309,,
osm_621,Thick Bikes,40.42890616502565,-79.98366160032228,"Bingham Street, 1408",15203
osm_622,U.S. Post Office and Courthouse,40.44304445559825,-79.99393896134251,"Grant Street, 700",
osm_623,Consignments on Centre,40.4570195,-79.9359087,"Centre Ave, 5503",15232
osm_624,Social,40.4568414,-79.9159239,,
osm_625,East Ohio St at Heinz St,40.4552551,-79.993064,,
osm_626,OTB Bicycle Caf,40.42699065757244,-79.9689219670096,"East Carson Street, 2518",15203
osm_627,Swanson School of Engineering,40.4438649,-79.9586103,3700 O'hara,15213
osm_628,Point State Park,40.441535259785816,-80.01000961691477,"Commonwealth Place, 101",
osm_629,David Lawrence Pavilion,40.4330423255513,-79.94496613721311,,
osm_630,Canevin Hall (DU),40.43595425,-79.99229625,,
osm_631,Ralph Schugar Funeral Home,40.45708396887669,-79.9359485248798,"Centre Ave, 5509",15232
osm_632,Dave's Barber Shop,40.45982325,-80.01799815,,
osm_633,Union Grill,40.44502060090197,-79.94791323648118,"S Craig St, 413",15213
osm_634,Cambria hotel & suites Pittsburgh - Downtown,40.44015237714633,-79.98788132135611,"Center Av, 1320",15219
osm_635,Dunkin' Donuts,40.4419154,-79.9559829,,
osm_636,Station Square,40.43336837020799,-80.00510447563023,,
osm_637,Buon Giorno Cafe,40.4370682,-80.0005621,,
osm_638,Mercy Behavioral Health,40.4509294944562,-80.00199941978603,,
osm_639,Community College of Allegheny County,40.44994347835167,-80.01337928561459,,
osm_640,Park Circle Motors,40.46984538111711,-80.0770445632762,"Singer Avenue, 401",15136
osm_641,Hillel Jewish University Center,40.4446115,-79.9479075,,
osm_642,East Ohio St opp Union Ave,40.4529114,-80.003097,,
osm_643,WDUQ-FM (Pittsburgh),40.43092386652354,-80.0070089727073,,
osm_644,Green Tree Nature Center,40.40695057957193,-80.0560196921468,,
osm_645,Santini's,40.4819251,-79.9732721,,
osm_646,Paris 66,40.45996612335664,-79.92397624458457,"Penn Circle South, 6018",
osm_647,Glenwood Yard,40.40047010965698,-79.94204493753858,,
osm_648,Bible Center Church of God In Christ,40.4570428,-79.8961648,,
osm_649,Carmalt Science and Technology Elementary School,40.3874530219759,-80.00705552483316,,
osm_650,Meyers Ridge,40.46897904431977,-80.0654060327266,"Gray Street, 901",15136
osm_651,Bellefield Towers,40.44697051949258,-79.95205014893538,"North Bellefield Avenue, 100",
osm_652,First Baptist Church,40.4480059162538,-79.95290157343037,"North Bellefield St, 159",15213
osm_653,Penn Station,40.4440295,-79.9920299,,
osm_654,Pandora's Box and Gallery,40.42802439234244,-79.97191614149344,"East Carson Street, 2318",15203
osm_655,Packs and Dogs,40.4299178,-80.0069977,"Shiloh Street, 223",15211
osm_656,Bistro To Go Cafe,40.4529779,-80.0009938,,
osm_657,Heth's Playground,40.47746644232173,-79.92767581551388,,
osm_658,Broadway Electronics,40.472963,-80.0739489,,
osm_659,H&R Block,40.4351562,-79.9229823,,
osm_660,Tennis Village,40.4510267,-79.9348524,"Walnut Street, 5419",15232
osm_661,The Corner,40.44048596024435,-79.9653277189829,"Robinson Street, 200",
osm_663,Sharp Edge Creekhouse,40.4402774,-80.0810385,"West Steuben Street, 288",
osm_664,Simba Market,40.4529049,-79.9999813,,
osm_665,Spring Hill Park,40.47098245133632,-79.9910607350102,,
osm_666,Concord Elementary School,40.38724193014001,-79.98501911595757,,
osm_667,Roosevelt Elementary School,40.3977714,-79.9889307,,
osm_668,A Weil Elementary School,40.4439135,-79.9742191,,
osm_669,Oakland Catholic Chapel,40.4479484,-79.9497386,,
osm_670,Rankin Christian Center,40.4120984,-79.880072,,
osm_671,Thackeray Hall,40.44395977876462,-79.95698922543242,,
osm_672,Chatham Elementary School,40.4896292,-80.0139789,,
osm_673,Chatham Tower Condominium,40.43926271526344,-79.9929450631674,,
osm_674,Lawrenceville's Smile Center,40.4703769,-79.9610315,"Butler Street, 4201",
osm_675,Rhododendron Shelter,40.47903965504671,-79.91044909688436,,
osm_676,Vitamin Shoppe,40.41209078149258,-79.91101559589814,"Waterfront Drive East, 380",15120
osm_677,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,40.440570727589616,-79.99403308019748,"Bigelow Square, 1",15219
osm_678,Olde Kennywood RR,40.38791573057859,-79.86407283966972,,
osm_679,Duquesne University Student Union,40.43599440062791,-79.9908406981155,,
osm_680,VCA Castle Shannon Animal Hospital,40.36493966723418,-80.01821610042522,,
osm_681,Courtyard Pittsburgh Downtown,40.44399889906693,-79.99655390038478,,
osm_682,Grocery Kart,40.46399494999999,-79.93307610000001,"Penn Avenue, 5482",15206
osm_683,Loafers Bread Company,40.4879546,-79.8806184,"Freeport Road, 1153",15238
osm_684,The Cuckoo's Nest Magic Shop,40.428079030624986,-79.97301955583727,"East Carson Street, 2304 1/2",15203
osm_685,Carnegie Library of Homestead,40.4071046,-79.9029436,,
osm_686,Law & Finance Building,40.43791900000001,-79.99796555,"Fourth Avenue, 429",15219
osm_687,Motel 6 Pittsburgh,40.4040712,-80.0406306,,
osm_688,Meadowcroft Park,40.388454677119256,-80.0480901857829,,
osm_689,Gateway Center Park,40.44082761671303,-80.00540069490933,,
osm_690,St. Anne's,40.3610477,-80.028905,,
osm_691,Destination XL,40.4100957,-79.9120795,,
osm_692,Forbes Gyro,40.4409937,-79.9569592,,
osm_693,Garland Parklet,40.46382251228289,-79.92809179157508,,
osm_694,Morningside VFW 3945,40.4868662,-79.9259325,"Morningside Avenue, 1820",15206
osm_695,Giant Eagle Supermarket,40.45136881238363,-79.99968397345322,,
osm_696,McGill House,40.44172266251948,-79.93890734219667,,
osm_697,Armstrong Field,40.42791847724629,-79.98609589153477,,
osm_698,Tn Lc Vin,40.4332049,-79.9231754,"Murray Avenue, 2114",
osm_699,Fulton Elementary School,40.47500605,-79.92208160000001,,
osm_700,East End Food Co-op,40.4479486,-79.8960893,,
osm_701,Art and Design Center,40.44578303863514,-79.92432971015873,,
osm_702,Kennywood Park,40.38802955769422,-79.86362930648622,,
osm_703,Blue Eagle Market,40.4730824,-80.0742281,,
osm_704,Union Station,40.44431432781565,-79.99197623228855,"Liberty Avenue, 1100",
osm_705,Smallman Street Deli,40.4360094,-79.9230279,"Murray Avenue, 1912",
osm_706,Kaleidoscope Cafe,40.4719636,-79.962979,,
osm_707,Stack'd Oakland,40.4409292,-79.9569923,"Forbes Avenue, 3716",15213
osm_708,Dollar Bank,40.4419825,-79.9580877,"Fifth Avenue, 3714",15213
osm_709,Music Building,40.44666276851864,-79.9519085054786,,
osm_710,Renaissance Center,40.4439062,-79.9969934,,
osm_711,Easter Seal Society of Western Pennsylvania,40.4439581,-80.0009614,,
osm_712,15 Fahrenheit Rolled Ice Cream,40.380954,-80.0439637,"Washington Road, 654",15228
osm_713,Vincler & Associates LLC,40.4369319,-80.0001053,"Smithfield Street, 114",15222
osm_714,Fu Lai Chinese Restaurant,40.4419943,-80.0031128,,
osm_715,Mugam Auto Repair,40.39097025,-79.9965367,,
osm_716,Pittsburgh Gifted Center,40.446924,-79.9809499,,
osm_717,Curves,40.4741268,-80.0976414,,
osm_718,Renaissance Pittsburgh Hotel,40.44409865053455,-80.00227619196068,"6th Street, 107",15222
osm_719,200 Medical Arts Building,40.48988224011548,-79.89508867398509,,
osm_720,Tepper School of Buisness,40.440957309703,-79.94196615226012,,
osm_721,Local Brewhouse,40.4481669,-80.0039518,,
osm_722,One Gateway Center,40.44301531372473,-80.004978022493,"Fort Duquesne Boulevard, 420",
osm_723,Paynter Elementary School,40.381039101415226,-79.9503541478656,"Pleasantvue Drive, 3454",15227
osm_724,McBride Park,40.370205756758175,-79.90608325928012,,
osm_725,Visual Arts Center,40.45092223256638,-80.01599739352277,,
osm_726,Western Pennsylvania Hospital,40.46108783306162,-79.94609053304578,"Friendship Avenue, 4800",15224
osm_728,Resonance Violins,40.3829226,-80.0439945,"Washington Road, 530",15228
osm_729,Homestead Borough Hall,40.40095317214296,-79.90318391170409,,
osm_730,Hard Rock Cafe,40.43406410294675,-80.00509805008834,,
osm_731,Foster Plaza 6,40.42091802123129,-80.06306807646125,"Andersen Drive, 681",15220
osm_732,Keystone Oaks High School Library,40.3870821,-80.0297312,,
osm_733,Cupka's Cafe,40.42791606060723,-79.97190439983268,"East Carson Street, 2314",15203
osm_734,Liberty Ave at Smithfield St,40.4429295,-79.9970148,,
osm_735,General Dentistry,40.4959968,-80.0570465,"Lincoln Avenue, 538",
osm_736,Bruegger's Bagels,40.4379476,-79.9979771,,
osm_737,Zorbas,40.4387904,-79.9989645,"Smithfield Street, 400",15222
osm_738,Saint Peter Catholic Church,40.45192006690005,-80.00795325672831,,
osm_739,Valero,40.49141835532359,-79.86562934405893,,
osm_740,East Building,40.43027328301744,-79.99594527289275,,
osm_741,Winchester Thurston School,40.452023582983806,-79.94235613490056,,
osm_742,Citizens Bank,40.43674747134881,-79.92307892683552,"Murray Ave., 1801",15217
osm_743,AT&T Building,40.44201696391214,-79.99605441534521,"Grant Street, 635",
osm_744,Allegheny County Library Association,40.4409933,-80.0347898,,
osm_745,Steel Plaza,40.4398743,-79.9949841,,
osm_746,Fitzgerald Fieldhouse,40.44354814263713,-79.96406971212444,,
osm_747,Butler Street News & More,40.4709367,-79.9598074,"Butler Street, 4320",
osm_748,Marybelle Apartments,40.44792795,-79.9459372,,
osm_749,Flowershow Studio,40.4379347,-79.9985839,,
osm_750,Mattress Factory,40.4570286,-80.0122738,"Sampsonia Street, 500",
osm_751,Sherwin-Williams Paints,40.3650988,-80.0169972,,
osm_752,Common Park,40.44199216846666,-79.96296634679625,,
osm_753,Squirrel Hill Post Office,40.43701746337835,-79.92298657189394,"Murray Avenue, 1800",15217
osm_754,The Lava Lounge,40.42796568423147,-79.9743211491677,"East Carson Street, 2204",15203
osm_755,Lawyers Building,40.4390978232591,-79.99797846070304,"Forbes Avenue, 428",15222
osm_756,"A For The People Insurance Agency, Inc.",40.447974,-79.9709246,"Wylie Avenue, 2514",15219
osm_757,Alex's Ice Cream,40.4529549,-80.0009325,,
osm_758,Mansions On Fifth Hotel,40.44809214452479,-79.93835834625945,"Fifth Avenue, 5105",15232
osm_759,Huntington Bank,40.4379028110066,-79.92193917994786,,
osm_760,"Carriage House, Chatham University",40.44713758292493,-79.92468769547412,,
osm_761,Crazy Mocha,40.4580119,-79.9349587,,
osm_762,Barry's Pub,40.42890446059005,-79.98707283753023,"East Carson Street, 1109",15203
osm_763,Kristas Cantina,40.4670458,-80.0339306,"California Avenue, 2650",15212
osm_764,A & E Deli,40.41697561134205,-79.98641135439618,"Brownsville Road, 105",15210
osm_765,Bouquet Gardens Building H,40.4407653436741,-79.95494685439748,,
osm_766,Lampher Reservoir,40.49096434472472,-79.95896920613644,,
osm_767,Donato's Fox Chapel,40.4882975,-79.8830677,"Fox Chapel Road, 46",15238
osm_768,Old Engineering Hall,40.444973553128506,-79.95809824788475,,
osm_769,Sloppy Joe's,40.4301802,-80.0072567,,
osm_770,Vet Tech Institute,40.4440933,-80.0003223,,
osm_771,CVS,40.4393473,-79.9599067,,
osm_772,North Ave at Grant Ave,40.4811279,-79.9747977,,
osm_773,Qdoba Mexican Grill,40.4540696,-79.9469753,,
osm_774,Saint Josephs Cemetery,40.4060283502172,-79.99398830819551,,
osm_775,SMS Group,40.44792307941674,-80.00202628826294,,
osm_776,Beulah Baptist Church,40.4170937,-80.0029965,,
osm_777,Saint Matthew Brighton Heights Campus,40.4849766,-80.0409219,,
osm_778,Federated Tower,40.44441524837268,-79.9939055475982,"Liberty Avenue, 1001",
osm_779,Slayd Apparel,40.4220731,-79.9940586,"East Warrington Avenue, 748",15210
osm_780,Schenley Park Caf and Visitor Center,40.437913413223455,-79.9464982696598,"Panther Hollow Road, 101",15213
osm_781,Jimmy John's,40.4379944,-79.9220928,"Forbes Avenue, 5833",
